Labels:; RVT81 Vlhkost_0,3m; RVT81 Teplota_0,3m; RVT81 Vlhkost 2m; RVT81 Teplota 2m; PT100 Teplota; PT100 Teplota 2; WS200 Rychlost Větru; WS200 Směr Větru; Hukseflux; NR Lite 2; Srážkoměr; Vlhk. půdy 10cm; Tepl. půdy 10cm; Vlhk. půdy 25cm; Tepl. půdy 25cm; Abs. tlak vzduchu; WS200 Quality; WS200 V-MAX; VACCU; Srážkoměr
09.08.2024 00:35:00; 96.6; 9.7; 96.2; 9.7; 12.86; 11.96; 0.37; 3562; 3.07; -3.61; 0.0; 76.2; 12.1; 59.5; 13.0;  ;  ;  ; 13.04; 116.4
09.08.2024 00:36:00; 96.6; 9.7; 96.2; 9.7; 12.86; 11.96; 0.35; 3576; 0.84; -3.61; 0.0; 76.2; 12.1; 59.5; 13.1;  ;  ;  ; 13.09; 116.4
09.08.2024 00:37:00; 96.6; 9.8; 96.2; 9.8; 12.85; 11.96; 0.36; 3484; 2.49; -3.60; 0.0; 76.2; 12.1; 59.5; 13.0;  ;  ;  ; 12.98; 116.4
09.08.2024 00:38:00; 96.6; 9.7; 96.2; 9.7; 12.85; 11.96; 0.34; 2; 6.56; -3.60; 0.0; 76.2; 12.1; 59.5; 13.0;  ;  ;  ; 13.04; 116.4
09.08.2024 00:39:00; 96.6; 9.6; 96.2; 9.7; 12.85; 11.96; 0.38; 3478; 4.37; -3.60; 0.0; 76.2; 12.1; 59.5; 13.0;  ;  ;  ; 13.04; 116.4
09.08.2024 00:40:00; 96.6; 9.6; 96.2; 9.7; 12.85; 11.95; 0.45; 3486; 4.80; -3.59; 0.0; 76.2; 12.1; 59.5; 13.0;  ;  ;  ; 13.04; 116.4
09.08.2024 00:41:00; 96.6; 9.6; 96.2; 9.6; 12.85; 11.95; 0.21; 3459; 2.28; -3.59; 0.0; 76.2; 12.1; 59.5; 13.0;  ;  ;  ; 13.04; 116.4
09.08.2024 00:42:00; 96.6; 9.6; 96.2; 9.7; 12.84; 11.95; 0.30; 3414; 1.41; -3.58; 0.0; 76.2; 12.1; 59.5; 13.0;  ;  ;  ; 13.04; 116.4
09.08.2024 00:43:00; 96.6; 9.7; 96.2; 9.7; 12.84; 11.95; 0.23; 3546; 1.24; -3.58; 0.0; 76.2; 12.1; 59.5; 13.0;  ;  ;  ; 13.04; 116.4
09.08.2024 00:44:00; 96.6; 9.7; 96.2; 9.7; 12.84; 11.95; 0.32; 3490; 1.56; -3.57; 0.0; 76.2; 12.1; 59.5; 13.0;  ;  ;  ; 12.98; 116.4
09.08.2024 00:45:00; 96.6; 9.7; 96.2; 9.7; 12.84; 11.95; 0.32; 3276; 2.11; -3.57; 0.0; 76.2; 12.1; 59.5; 13.0;  ;  ;  ; 13.04; 116.4
09.08.2024 00:46:00; 96.6; 9.7; 96.2; 9.6; 12.84; 11.95; 0.27; 3422; 3.99; -3.56; 0.0; 76.2; 12.1; 59.5; 13.0;  ;  ;  ; 13.04; 116.4
09.08.2024 00:47:00; 96.6; 9.7; 96.2; 9.7; 12.84; 11.95; 0.30; 3441; 1.98; -3.56; 0.0; 76.2; 12.1; 59.5; 13.0;  ;  ;  ; 13.04; 116.4
09.08.2024 00:48:00; 96.6; 9.7; 96.2; 9.7; 12.83; 11.95; 0.35; 3537; 2.20; -3.56; 0.0; 76.2; 12.2; 59.5; 13.0;  ;  ;  ; 13.04; 116.4
09.08.2024 00:49:00; 96.6; 9.7; 96.2; 9.7; 12.83; 11.94; 0.29; 3397; 1.41; -3.55; 0.0; 76.2; 12.1; 59.5; 13.0;  ;  ;  ; 12.98; 116.4
09.08.2024 00:50:00; 96.6; 9.7; 96.2; 9.7; 12.83; 11.94; 0.30; 3348; 1.61; -3.55; 0.0; 76.2; 12.1; 59.5; 13.0;  ;  ;  ; 13.09; 116.4
09.08.2024 00:51:00; 96.6; 9.6; 96.2; 9.6; 12.83; 11.94; 0.46; 3418; 3.09; -3.55; 0.0; 76.2; 12.1; 59.5; 13.0;  ;  ;  ; 13.04; 116.4
09.08.2024 00:52:00; 96.6; 9.6; 96.2; 9.5; 12.83; 11.94; 0.37; 3421; 7.50; -3.54; 0.0; 76.2; 12.1; 59.5; 13.0;  ;  ;  ; 13.04; 116.4
09.08.2024 00:53:00; 96.6; 9.5; 96.2; 9.5; 12.83; 11.94; 0.40; 3452; 4.34; -3.54; 0.0; 76.2; 12.2; 59.5; 13.0;  ;  ;  ; 13.04; 116.4
09.08.2024 00:54:00; 96.6; 9.5; 96.2; 9.5; 12.83; 11.94; 0.35; 3537; 1.40; -3.53; 0.0; 76.2; 12.1; 59.5; 13.0;  ;  ;  ; 12.98; 116.4
09.08.2024 00:55:00; 96.6; 9.5; 96.2; 9.5; 12.82; 11.94; 0.33; 3385; 2.80; -3.53; 0.0; 76.2; 12.1; 59.5; 12.9;  ;  ;  ; 13.04; 116.4
09.08.2024 00:56:00; 96.6; 9.5; 96.2; 9.5; 12.82; 11.94; 0.43; 3455; 4.37; -3.52; 0.0; 76.2; 12.1; 59.5; 13.0;  ;  ;  ; 13.04; 116.4
09.08.2024 00:57:00; 96.6; 9.5; 96.2; 9.5; 12.82; 11.93; 0.41; 3462; 2.57; -3.52; 0.0; 76.2; 12.1; 59.5; 13.0;  ;  ;  ; 13.04; 116.4
09.08.2024 00:58:00; 96.6; 9.5; 96.2; 9.5; 12.82; 11.93; 0.34; 3488; 3.37; -3.52; 0.0; 76.2; 12.1; 59.5; 13.0;  ;  ;  ; 13.04; 116.4
09.08.2024 00:59:00; 96.6; 9.5; 96.2; 9.5; 12.81; 11.93; 0.42; 3485; 5.57; -3.51; 0.0; 76.2; 12.1; 59.5; 13.0;  ;  ;  ; 12.98; 116.4
09.08.2024 01:00:00; 96.6; 9.5; 96.2; 9.5; 12.81; 11.93; 0.43; 3572; 11.04; -3.51; 0.0; 76.2; 12.1; 59.5; 13.0;  ;  ;  ; 12.98; 116.4
09.08.2024 01:01:00; 96.6; 9.4; 96.2; 9.4; 12.81; 11.93; 0.32; 3578; 13.00; -3.51; 0.0; 76.2; 12.1; 59.5; 12.9;  ;  ;  ; 12.98; 116.4
09.08.2024 01:02:00; 96.6; 9.3; 96.2; 9.3; 12.81; 11.93; 0.40; 3481; 7.44; -3.51; 0.0; 76.2; 12.1; 59.5; 12.9;  ;  ;  ; 13.04; 116.4
09.08.2024 01:03:00; 96.6; 9.3; 96.2; 9.4; 12.81; 11.93; 0.33; 3534; 10.61; -3.50; 0.0; 76.2; 12.1; 59.5; 13.0;  ;  ;  ; 13.04; 116.4
09.08.2024 01:04:00; 96.6; 9.3; 96.2; 9.4; 12.81; 11.93; 0.42; 3443; 6.31; -3.50; 0.0; 76.2; 12.1; 59.5; 13.0;  ;  ;  ; 12.98; 116.4
09.08.2024 01:05:00; 96.6; 9.3; 96.2; 9.4; 12.80; 11.92; 0.27; 3541; 7.65; -3.50; 0.0; 76.2; 12.1; 59.5; 12.9;  ;  ;  ; 13.04; 116.4
09.08.2024 01:06:00; 96.6; 9.3; 96.2; 9.4; 12.80; 11.92; 0.37; 3560; 6.51; -3.50; 0.0; 76.2; 12.1; 59.5; 13.0;  ;  ;  ; 13.04; 116.4
09.08.2024 01:07:00; 96.6; 9.4; 96.2; 9.5; 12.80; 11.92; 0.41; 3526; 8.83; -3.49; 0.0; 76.2; 12.1; 59.5; 13.0;  ;  ;  ; 13.04; 116.4
09.08.2024 01:08:00; 96.6; 9.4; 96.2; 9.5; 12.80; 11.92; 0.24; 3581; 7.99; -3.49; 0.0; 76.2; 12.1; 59.5; 13.0;  ;  ;  ; 12.98; 116.4
09.08.2024 01:09:00; 96.6; 9.4; 96.2; 9.5; 12.80; 11.92; 0.26; 3520; 5.15; -3.49; 0.0; 76.2; 12.1; 59.5; 12.9;  ;  ;  ; 13.04; 116.4
09.08.2024 01:10:00; 96.6; 9.4; 96.2; 9.5; 12.79; 11.92; 0.23; 3439; 3.28; -3.49; 0.0; 76.2; 12.1; 59.5; 12.9;  ;  ;  ; 13.04; 116.4
09.08.2024 01:11:00; 96.6; 9.4; 96.2; 9.5; 12.80; 11.92; 0.44; 3500; 7.06; -3.49; 0.0; 76.2; 12.1; 59.5; 12.9;  ;  ;  ; 13.04; 116.4
09.08.2024 01:12:00; 96.6; 9.4; 96.2; 9.5; 12.79; 11.92; 0.25; 3420; 7.06; -3.49; 0.0; 76.2; 12.1; 59.5; 12.9;  ;  ;  ; 13.04; 116.4
09.08.2024 01:13:00; 96.6; 9.4; 96.2; 9.4; 12.79; 11.92; 0.34; 3454; 8.80; -3.49; 0.0; 76.2; 12.1; 59.5; 12.9;  ;  ;  ; 12.98; 116.4
09.08.2024 01:14:00; 96.6; 9.3; 96.2; 9.4; 12.79; 11.92; 0.35; 3430; 6.24; -3.49; 0.0; 76.2; 12.1; 59.5; 13.0;  ;  ;  ; 13.04; 116.4
09.08.2024 01:15:00; 96.6; 9.3; 96.2; 9.4; 12.79; 11.92; 0.25; 3537; 2.93; -3.49; 0.0; 76.2; 12.1; 59.5; 13.0;  ;  ;  ; 12.98; 116.4
09.08.2024 01:16:00; 96.6; 9.4; 96.2; 9.5; 12.79; 11.91; 0.34; 3460; 2.49; -3.49; 0.0; 76.2; 12.1; 59.5; 12.9;  ;  ;  ; 13.04; 116.4
09.08.2024 01:17:00; 96.6; 9.4; 96.2; 9.5; 12.79; 11.91; 0.28; 3239; 3.70; -3.49; 0.0; 76.2; 12.1; 59.5; 12.9;  ;  ;  ; 12.98; 116.4
09.08.2024 01:18:00; 96.6; 9.5; 96.2; 9.5; 12.78; 11.91; 0.36; 3387; 1.94; -3.49; 0.0; 76.2; 12.1; 59.5; 12.9;  ;  ;  ; 12.98; 116.4
09.08.2024 01:19:00; 96.6; 9.5; 96.2; 9.6; 12.78; 11.91; 0.18; 3373; 2.88; -3.49; 0.0; 76.2; 12.1; 59.5; 12.9;  ;  ;  ; 13.04; 116.4
09.08.2024 01:20:00; 96.6; 9.5; 96.2; 9.5; 12.78; 11.91; 0.26; 3376; 6.69; -3.50; 0.0; 76.2; 12.1; 59.5; 12.9;  ;  ;  ; 12.98; 116.4
09.08.2024 01:21:00; 96.6; 9.5; 96.2; 9.5; 12.78; 11.91; 0.35; 3461; 7.65; -3.50; 0.0; 76.2; 12.1; 59.5; 12.9;  ;  ;  ; 12.98; 116.4
09.08.2024 01:22:00; 96.6; 9.4; 96.2; 9.4; 12.78; 11.91; 0.31; 3377; 7.17; -3.50; 0.0; 76.2; 12.2; 59.5; 12.9;  ;  ;  ; 13.04; 116.4
09.08.2024 01:23:00; 96.6; 9.4; 96.2; 9.4; 12.77; 11.91; 0.33; 3390; 7.42; -3.51; 0.0; 76.2; 12.1; 59.5; 12.9;  ;  ;  ; 12.98; 116.4
09.08.2024 01:24:00; 96.6; 9.3; 96.2; 9.4; 12.77; 11.90; 0.36; 3451; 4.00; -3.51; 0.0; 76.2; 12.1; 59.5; 12.9;  ;  ;  ; 13.04; 116.4
09.08.2024 01:25:00; 96.6; 9.4; 96.2; 9.4; 12.77; 11.90; 0.38; 3436; 1.83; -3.52; 0.0; 76.2; 12.1; 59.5; 12.9;  ;  ;  ; 13.04; 116.4
09.08.2024 01:26:00; 96.6; 9.4; 96.2; 9.5; 12.77; 11.90; 0.38; 3349; 6.88; -3.52; 0.0; 76.2; 12.1; 59.5; 12.9;  ;  ;  ; 13.04; 116.4
09.08.2024 01:27:00; 96.6; 9.4; 96.2; 9.4; 12.77; 11.90; 0.45; 3377; 9.71; -3.53; 0.0; 76.2; 12.1; 59.5; 12.9;  ;  ;  ; 12.98; 116.4
09.08.2024 01:28:00; 96.6; 9.3; 96.2; 9.4; 12.77; 11.90; 0.31; 3210; 7.57; -3.54; 0.0; 76.2; 12.2; 59.5; 12.9;  ;  ;  ; 12.98; 116.4
09.08.2024 01:29:00; 96.6; 9.3; 96.2; 9.3; 12.76; 11.90; 0.32; 3401; 4.83; -3.54; 0.0; 76.2; 12.1; 59.5; 12.9;  ;  ;  ; 13.04; 116.4
09.08.2024 01:30:00; 96.6; 9.3; 96.2; 9.4; 12.76; 11.90; 0.30; 3374; 7.25; -3.55; 0.0; 76.2; 12.1; 59.5; 12.9;  ;  ;  ; 12.98; 116.4
09.08.2024 01:31:00; 96.6; 9.2; 96.2; 9.3; 12.76; 11.90; 0.33; 3370; 13.40; -3.55; 0.0; 76.2; 12.1; 59.5; 12.9;  ;  ;  ; 12.98; 116.4
09.08.2024 01:32:00; 96.6; 9.2; 96.2; 9.2; 12.76; 11.90; 0.35; 3407; 13.19; -3.56; 0.0; 76.2; 12.1; 59.5; 12.8;  ;  ;  ; 12.98; 116.4
09.08.2024 01:33:00; 96.6; 9.1; 96.2; 9.2; 12.76; 11.89; 0.25; 3442; 14.72; -3.57; 0.0; 76.2; 12.1; 59.5; 12.9;  ;  ;  ; 12.98; 116.4
09.08.2024 01:34:00; 96.6; 9.0; 96.2; 9.2; 12.75; 11.89; 0.25; 3432; 13.73; -3.57; 0.0; 76.2; 12.1; 59.6; 12.9;  ;  ;  ; 13.04; 116.4
09.08.2024 01:35:00; 96.6; 9.0; 96.2; 9.1; 12.75; 11.89; 0.16; 3278; 11.20; -3.58; 0.0; 76.2; 12.1; 59.6; 12.9;  ;  ;  ; 12.98; 116.4
09.08.2024 01:36:00; 96.6; 9.0; 96.2; 9.2; 12.75; 11.89; 0.24; 3379; 6.44; -3.58; 0.0; 76.2; 12.1; 59.6; 12.9;  ;  ;  ; 13.04; 116.4
09.08.2024 01:37:00; 96.6; 9.0; 96.2; 9.1; 12.75; 11.89; 0.13; 3283; 10.44; -3.59; 0.0; 76.2; 12.1; 59.6; 12.9;  ;  ;  ; 12.98; 116.4
09.08.2024 01:38:00; 96.6; 9.0; 96.2; 9.1; 12.75; 11.89; 0.21; 3275; 10.23; -3.59; 0.0; 76.2; 12.1; 59.6; 12.9;  ;  ;  ; 12.98; 116.4
09.08.2024 01:39:00; 96.6; 8.9; 96.2; 9.1; 12.74; 11.89; 0.20; 3163; 9.25; -3.60; 0.0; 76.2; 12.1; 59.6; 12.9;  ;  ;  ; 12.98; 116.4
09.08.2024 01:40:00; 96.6; 8.9; 96.2; 9.1; 12.74; 11.89; 0.17; 3220; 8.30; -3.61; 0.0; 76.2; 12.1; 59.6; 12.9;  ;  ;  ; 13.04; 116.4
09.08.2024 01:41:00; 96.6; 8.9; 96.2; 9.1; 12.74; 11.89; 0.14; 2856; 5.93; -3.61; 0.0; 76.2; 12.1; 59.6; 12.9;  ;  ;  ; 13.04; 116.4
09.08.2024 01:42:00; 96.6; 8.9; 96.2; 9.1; 12.74; 11.89; 0.29; 3405; 3.39; -3.62; 0.0; 76.2; 12.1; 59.6; 12.8;  ;  ;  ; 12.98; 116.4
09.08.2024 01:43:00; 96.6; 9.0; 96.2; 9.1; 12.74; 11.89; 0.15; 3259; 1.80; -3.63; 0.0; 76.2; 12.1; 59.6; 12.9;  ;  ;  ; 13.04; 116.4
09.08.2024 01:44:00; 96.6; 9.0; 96.2; 9.1; 12.74; 11.88; 0.12; 3420; 4.86; -3.64; 0.0; 76.2; 12.1; 59.6; 12.9;  ;  ;  ; 13.04; 116.4
09.08.2024 01:45:00; 96.6; 9.0; 96.2; 9.1; 12.74; 11.88; 0.23; 3385; 5.10; -3.64; 0.0; 76.2; 12.1; 59.6; 12.9;  ;  ;  ; 12.98; 116.4
09.08.2024 01:46:00; 96.6; 9.1; 96.2; 9.2; 12.73; 11.88; 0.33; 3391; 5.06; -3.65; 0.0; 76.2; 12.1; 59.6; 12.8;  ;  ;  ; 12.98; 116.4
09.08.2024 01:47:00; 96.6; 9.1; 96.2; 9.2; 12.73; 11.88; 0.29; 3382; 4.61; -3.66; 0.0; 76.2; 12.1; 59.6; 12.8;  ;  ;  ; 12.98; 116.4
09.08.2024 01:48:00; 96.6; 9.1; 96.2; 9.2; 12.73; 11.88; 0.10; 3400; 3.46; -3.67; 0.0; 76.2; 12.1; 59.6; 12.8;  ;  ;  ; 13.04; 116.4
09.08.2024 01:49:00; 96.6; 9.1; 96.2; 9.2; 12.73; 11.87; 0.18; 3208; 3.98; -3.67; 0.0; 76.2; 12.1; 59.6; 12.8;  ;  ;  ; 13.04; 116.4
09.08.2024 01:50:00; 96.6; 9.1; 96.2; 9.2; 12.73; 11.87; 0.21; 3209; 1.68; -3.68; 0.0; 76.2; 12.1; 59.6; 12.8;  ;  ;  ; 13.04; 116.4
09.08.2024 01:51:00; 96.6; 9.2; 96.2; 9.2; 12.73; 11.87; 0.19; 3140; 1.09; -3.69; 0.0; 76.2; 12.1; 59.6; 12.8;  ;  ;  ; 12.98; 116.4
09.08.2024 01:52:00; 96.6; 9.2; 96.2; 9.2; 12.72; 11.87; 0.18; 3027; 0.40; -3.70; 0.0; 76.2; 12.1; 59.6; 12.8;  ;  ;  ; 13.04; 116.4
09.08.2024 01:53:00; 96.6; 9.1; 96.2; 8.8; 12.72; 11.87; 0.22; 2802; -0.60; -3.71; 0.0; 76.2; 12.1; 59.6; 12.8;  ;  ;  ; 12.98; 116.4
09.08.2024 01:54:00; 96.6; 8.8; 96.2; 8.6; 12.72; 11.87; 0.21; 2632; 0.33; -3.72; 0.0; 76.2; 12.2; 59.6; 12.8;  ;  ;  ; 12.98; 116.4
09.08.2024 01:55:00; 96.6; 8.7; 96.2; 8.6; 12.72; 11.87; 0.29; 2655; 0.45; -3.73; 0.0; 76.2; 12.1; 59.6; 12.8;  ;  ;  ; 12.98; 116.4
09.08.2024 01:56:00; 96.6; 8.7; 96.2; 8.6; 12.72; 11.87; 0.32; 2695; 0.44; -3.73; 0.0; 76.2; 12.1; 59.6; 12.8;  ;  ;  ; 12.98; 116.4
09.08.2024 01:57:00; 96.6; 8.8; 96.2; 8.7; 12.72; 11.86; 0.23; 2749; 0.67; -3.74; 0.0; 76.2; 12.1; 59.6; 12.8;  ;  ;  ; 12.98; 116.4
09.08.2024 01:58:00; 96.6; 8.8; 96.2; 8.7; 12.72; 11.86; 0.28; 2710; 1.36; -3.75; 0.0; 76.2; 12.1; 59.6; 12.8;  ;  ;  ; 12.98; 116.4
09.08.2024 01:59:00; 96.6; 8.8; 96.2; 8.8; 12.72; 11.86; 0.16; 2921; 1.63; -3.76; 0.0; 76.2; 12.1; 59.6; 12.8;  ;  ;  ; 12.98; 116.4
09.08.2024 02:00:00; 96.6; 8.8; 96.2; 8.7; 12.71; 11.86; 0.21; 2976; 6.25; -3.77; 0.0; 76.2; 12.1; 59.6; 12.8;  ;  ;  ; 13.04; 116.4
09.08.2024 02:01:00; 96.6; 8.9; 96.2; 8.9; 12.71; 11.86; 0.15; 3023; 4.91; -3.78; 0.0; 76.2; 12.2; 59.6; 12.8;  ;  ;  ; 12.98; 116.4
09.08.2024 02:02:00; 96.6; 8.9; 96.2; 8.9; 12.71; 11.86; 0.12; 2795; 5.13; -3.79; 0.0; 76.2; 12.1; 59.6; 12.8;  ;  ;  ; 12.98; 116.4
09.08.2024 02:03:00; 96.6; 8.8; 96.2; 8.8; 12.71; 11.86; 0.07; 3122; 6.17; -3.80; 0.0; 76.2; 12.1; 59.6; 12.8;  ;  ;  ; 12.98; 116.4
09.08.2024 02:04:00; 96.6; 8.9; 96.2; 9.0; 12.71; 11.86; 0.21; 3414; 5.42; -3.81; 0.0; 76.2; 12.1; 59.6; 12.8;  ;  ;  ; 12.98; 116.4
09.08.2024 02:05:00; 96.6; 8.9; 96.2; 8.9; 12.70; 11.85; 0.16; 2698; 1.88; -3.82; 0.0; 76.2; 12.1; 59.6; 12.8;  ;  ;  ; 12.98; 116.4
09.08.2024 02:06:00; 96.6; 8.8; 96.2; 8.8; 12.70; 11.85; 0.08; 2920; 1.78; -3.82; 0.0; 76.2; 12.1; 59.6; 12.8;  ;  ;  ; 12.98; 116.4
09.08.2024 02:07:00; 96.6; 9.0; 96.2; 9.0; 12.70; 11.85; 0.13; 3186; 4.02; -3.83; 0.0; 76.2; 12.1; 59.6; 12.8;  ;  ;  ; 12.98; 116.4
