Labels:; RVT81 Vlhkost_0,3m; RVT81 Teplota_0,3m; RVT81 Vlhkost 2m; RVT81 Teplota 2m; PT100 Teplota; PT100 Teplota 2; WS200 Rychlost Větru; WS200 Směr Větru; Hukseflux; NR Lite 2; Srážkoměr; Vlhk. půdy 10cm; Tepl. půdy 10cm; Vlhk. půdy 25cm; Tepl. půdy 25cm; Abs. tlak vzduchu; WS200 Quality; WS200 V-MAX; VACCU; Srážkoměr
07.08.2024 00:10:00; 77.8; 9.1; 72.4; 10.3; 12.53; 11.42; 0.04; 2110; 14.42; -5.45; 0.0; 76.3; 12.0; 59.7; 12.4;  ;  ;  ; 13.04; 108.6
07.08.2024 00:11:00; 78.2; 8.9; 73.5; 10.1; 12.53; 11.42; 0.07; 557; 13.50; -5.46; 0.0; 76.3; 12.0; 59.7; 12.3;  ;  ;  ; 13.04; 108.6
07.08.2024 00:12:00; 79.4; 8.7; 74.9; 9.8; 12.53; 11.41; 0.07; 802; 13.80; -5.47; 0.0; 76.3; 11.9; 59.7; 12.4;  ;  ;  ; 13.09; 108.6
07.08.2024 00:13:00; 79.8; 8.5; 74.5; 9.7; 12.52; 11.41; 0.06; 832; 13.20; -5.48; 0.0; 76.3; 12.0; 59.7; 12.3;  ;  ;  ; 13.04; 108.6
07.08.2024 00:14:00; 80.0; 8.4; 75.2; 9.5; 12.52; 11.41; 0.10; 721; 13.37; -5.49; 0.0; 76.3; 12.0; 59.7; 12.3;  ;  ;  ; 13.04; 108.6
07.08.2024 00:15:00; 80.5; 8.2; 75.6; 9.5; 12.52; 11.40; 0.13; 786; 12.69; -5.50; 0.0; 76.3; 12.0; 59.7; 12.3;  ;  ;  ; 13.04; 108.6
07.08.2024 00:16:00; 81.0; 8.1; 75.6; 9.5; 12.52; 11.40; 0.15; 1030; 12.30; -5.51; 0.0; 76.4; 11.9; 59.7; 12.3;  ;  ;  ; 13.04; 108.6
07.08.2024 00:17:00; 82.0; 7.9; 75.4; 9.4; 12.52; 11.40; 0.13; 1025; 12.75; -5.51; 0.0; 76.4; 12.0; 59.7; 12.3;  ;  ;  ; 13.04; 108.6
07.08.2024 00:18:00; 82.8; 7.8; 75.7; 9.6; 12.51; 11.40; 0.19; 1107; 10.32; -5.52; 0.0; 76.3; 11.9; 59.7; 12.3;  ;  ;  ; 13.04; 108.6
07.08.2024 00:19:00; 82.7; 7.8; 74.8; 9.7; 12.51; 11.39; 0.22; 942; 11.12; -5.53; 0.0; 76.4; 12.0; 59.7; 12.3;  ;  ;  ; 13.09; 108.6
07.08.2024 00:20:00; 83.2; 7.8; 73.0; 10.0; 12.51; 11.39; 0.25; 1030; 11.31; -5.54; 0.0; 76.4; 11.9; 59.7; 12.3;  ;  ;  ; 13.04; 108.6
07.08.2024 00:21:00; 83.3; 7.8; 73.6; 10.1; 12.50; 11.39; 0.25; 1103; 10.10; -5.55; 0.0; 76.3; 12.0; 59.7; 12.3;  ;  ;  ; 13.04; 108.6
07.08.2024 00:22:00; 83.9; 8.0; 72.6; 10.2; 12.50; 11.39; 0.16; 983; 12.54; -5.56; 0.0; 76.4; 12.0; 59.7; 12.3;  ;  ;  ; 13.04; 108.6
07.08.2024 00:23:00; 83.1; 8.0; 72.9; 10.2; 12.50; 11.38; 0.14; 944; 12.93; -5.57; 0.0; 76.3; 11.9; 59.7; 12.3;  ;  ;  ; 13.04; 108.6
07.08.2024 00:24:00; 83.8; 8.0; 74.6; 10.1; 12.50; 11.38; 0.20; 1253; 10.91; -5.58; 0.0; 76.3; 11.9; 59.7; 12.3;  ;  ;  ; 13.04; 108.6
07.08.2024 00:25:00; 84.0; 8.1; 72.2; 10.3; 12.50; 11.38; 0.19; 1292; 11.25; -5.59; 0.0; 76.3; 12.0; 59.7; 12.3;  ;  ;  ; 13.04; 108.6
07.08.2024 00:26:00; 82.8; 8.3; 71.6; 10.4; 12.49; 11.37; 0.17; 1133; 12.14; -5.60; 0.0; 76.3; 12.0; 59.7; 12.2;  ;  ;  ; 13.04; 108.6
07.08.2024 00:27:00; 82.2; 8.2; 72.3; 10.4; 12.49; 11.37; 0.12; 1463; 13.05; -5.61; 0.0; 76.3; 11.9; 59.7; 12.3;  ;  ;  ; 13.04; 108.6
07.08.2024 00:28:00; 82.1; 8.2; 72.7; 10.3; 12.49; 11.37; 0.09; 774; 13.14; -5.62; 0.0; 76.3; 11.9; 59.7; 12.2;  ;  ;  ; 13.09; 108.6
07.08.2024 00:29:00; 82.1; 8.2; 73.1; 10.2; 12.49; 11.36; 0.10; 1369; 13.42; -5.64; 0.0; 76.3; 12.0; 59.7; 12.2;  ;  ;  ; 13.04; 108.6
07.08.2024 00:30:00; 81.6; 8.2; 73.0; 10.2; 12.48; 11.36; 0.12; 1369; 11.81; -5.65; 0.0; 76.3; 12.0; 59.7; 12.2;  ;  ;  ; 13.04; 108.6
07.08.2024 00:31:00; 82.3; 8.1; 73.2; 10.1; 12.48; 11.36; 0.13; 1311; 12.06; -5.66; 0.0; 76.3; 11.9; 59.7; 12.2;  ;  ;  ; 13.04; 108.6
07.08.2024 00:32:00; 82.2; 8.0; 71.6; 10.4; 12.48; 11.36; 0.14; 987; 11.06; -5.67; 0.0; 76.3; 12.0; 59.7; 12.2;  ;  ;  ; 13.04; 108.6
07.08.2024 00:33:00; 83.6; 7.9; 72.5; 10.3; 12.48; 11.35; 0.11; 1328; 12.19; -5.69; 0.0; 76.3; 11.9; 59.7; 12.2;  ;  ;  ; 13.04; 108.6
07.08.2024 00:34:00; 83.2; 7.8; 73.1; 10.2; 12.48; 11.35; 0.09; 1326; 12.37; -5.70; 0.0; 76.3; 12.0; 59.7; 12.2;  ;  ;  ; 13.04; 108.6
07.08.2024 00:35:00; 84.4; 7.8; 73.8; 10.1; 12.47; 11.34; 0.09; 1430; 11.91; -5.71; 0.0; 76.3; 12.0; 59.7; 12.2;  ;  ;  ; 13.04; 108.6
07.08.2024 00:36:00; 83.6; 7.9; 73.2; 10.1; 12.47; 11.34; 0.10; 1139; 12.29; -5.73; 0.0; 76.4; 12.0; 59.7; 12.2;  ;  ;  ; 13.04; 108.6
07.08.2024 00:37:00; 82.5; 7.9; 74.5; 10.0; 12.47; 11.34; 0.05; 1240; 12.76; -5.74; 0.0; 76.3; 11.9; 59.7; 12.2;  ;  ;  ; 13.09; 108.6
07.08.2024 00:38:00; 83.3; 7.8; 74.8; 9.9; 12.47; 11.34; 0.06; 1140; 12.56; -5.76; 0.0; 76.3; 12.0; 59.7; 12.2;  ;  ;  ; 13.04; 108.6
07.08.2024 00:39:00; 84.3; 7.7; 74.8; 9.9; 12.47; 11.34; 0.04; 797; 13.65; -5.77; 0.0; 76.3; 12.0; 59.7; 12.2;  ;  ;  ; 13.04; 108.6
07.08.2024 00:40:00; 83.8; 7.6; 74.9; 9.7; 12.47; 11.33; 0.00; 0; 12.41; -5.79; 0.0; 76.3; 12.0; 59.7; 12.2;  ;  ;  ; 13.04; 108.6
07.08.2024 00:41:00; 84.2; 7.4; 76.6; 9.5; 12.46; 11.33; 0.04; 1105; 12.20; -5.80; 0.0; 76.3; 12.0; 59.7; 12.1;  ;  ;  ; 13.04; 108.6
07.08.2024 00:42:00; 85.2; 7.4; 75.9; 9.6; 12.46; 11.33; 0.07; 753; 12.23; -5.82; 0.0; 76.3; 11.9; 59.7; 12.2;  ;  ;  ; 13.04; 108.6
07.08.2024 00:43:00; 85.2; 7.5; 75.1; 9.8; 12.46; 11.33; 0.09; 952; 12.01; -5.83; 0.0; 76.3; 12.0; 59.7; 12.1;  ;  ;  ; 13.04; 108.6
07.08.2024 00:44:00; 84.5; 7.5; 74.6; 9.8; 12.46; 11.32; 0.07; 1040; 13.65; -5.85; 0.0; 76.3; 11.9; 59.7; 12.2;  ;  ;  ; 13.04; 108.6
07.08.2024 00:45:00; 84.3; 7.3; 75.7; 9.8; 12.45; 11.32; 0.03; 806; 12.62; -5.87; 0.0; 76.3; 11.9; 59.7; 12.1;  ;  ;  ; 13.04; 108.6
07.08.2024 00:46:00; 84.9; 7.1; 76.0; 9.7; 12.45; 11.32; 0.04; 677; 12.12; -5.88; 0.0; 76.3; 11.9; 59.7; 12.1;  ;  ;  ; 13.04; 108.6
07.08.2024 00:47:00; 85.0; 7.0; 76.6; 9.5; 12.45; 11.31; 0.05; 789; 12.66; -5.90; 0.0; 76.3; 12.0; 59.7; 12.1;  ;  ;  ; 13.04; 108.6
07.08.2024 00:48:00; 84.3; 6.9; 77.9; 9.4; 12.45; 11.31; 0.04; 1153; 11.87; -5.91; 0.0; 76.3; 12.0; 59.7; 12.1;  ;  ;  ; 13.04; 108.6
07.08.2024 00:49:00; 85.5; 6.8; 76.5; 9.2; 12.44; 11.31; 0.05; 1230; 11.53; -5.93; 0.0; 76.3; 11.9; 59.7; 12.1;  ;  ;  ; 13.04; 108.6
07.08.2024 00:50:00; 86.4; 6.6; 77.3; 9.3; 12.44; 11.31; 0.05; 957; 13.69; -5.94; 0.0; 76.3; 12.0; 59.7; 12.1;  ;  ;  ; 13.04; 108.6
07.08.2024 00:51:00; 87.2; 6.5; 76.0; 9.5; 12.44; 11.31; 0.09; 365; 11.95; -5.96; 0.0; 76.3; 11.9; 59.7; 12.1;  ;  ;  ; 13.04; 108.6
07.08.2024 00:52:00; 88.4; 6.7; 75.3; 9.6; 12.44; 11.30; 0.05; 255; 11.98; -5.98; 0.0; 76.3; 12.0; 59.7; 12.1;  ;  ;  ; 13.04; 108.6
07.08.2024 00:53:00; 86.6; 6.9; 75.4; 9.6; 12.44; 11.30; 0.10; 386; 11.50; -6.00; 0.0; 76.3; 11.9; 59.7; 12.1;  ;  ;  ; 13.04; 108.6
07.08.2024 00:54:00; 86.1; 6.8; 75.1; 9.6; 12.43; 11.29; 0.05; 419; 12.60; -6.01; 0.0; 76.3; 12.0; 59.7; 12.1;  ;  ;  ; 13.04; 108.6
07.08.2024 00:55:00; 87.1; 6.8; 75.7; 9.5; 12.43; 11.29; 0.00; 0; 11.39; -6.03; 0.0; 76.3; 11.9; 59.7; 12.1;  ;  ;  ; 13.04; 108.6
07.08.2024 00:56:00; 85.5; 6.6; 76.4; 9.3; 12.43; 11.29; 0.04; 1392; 11.54; -6.05; 0.0; 76.3; 11.9; 59.7; 12.1;  ;  ;  ; 13.04; 108.6
07.08.2024 00:57:00; 89.2; 6.8; 76.6; 9.4; 12.43; 11.29; 0.08; 915; 11.57; -6.07; 0.0; 76.3; 12.0; 59.7; 12.1;  ;  ;  ; 13.04; 108.6
07.08.2024 00:58:00; 86.6; 6.6; 76.6; 9.4; 12.42; 11.29; 0.05; 768; 12.77; -6.09; 0.0; 76.3; 11.9; 59.7; 12.1;  ;  ;  ; 13.04; 108.6
07.08.2024 00:59:00; 88.0; 6.6; 77.3; 9.2; 12.42; 11.28; 0.03; 1428; 11.56; -6.11; 0.0; 76.3; 11.9; 59.7; 12.1;  ;  ;  ; 13.04; 108.6
07.08.2024 01:00:00; 88.6; 6.6; 77.3; 9.2; 12.42; 11.28; 0.03; 1496; 11.46; -6.13; 0.0; 76.3; 12.0; 59.7; 12.0;  ;  ;  ; 13.04; 108.6
07.08.2024 01:01:00; 86.9; 6.5; 77.7; 9.2; 12.41; 11.28; 0.04; 1664; 11.37; -6.15; 0.0; 76.3; 12.0; 59.7; 12.0;  ;  ;  ; 13.04; 108.6
07.08.2024 01:02:00; 87.4; 6.4; 78.0; 9.3; 12.41; 11.27; 0.07; 1499; 10.32; -6.17; 0.0; 76.3; 11.9; 59.7; 12.0;  ;  ;  ; 13.04; 108.6
07.08.2024 01:03:00; 88.0; 6.4; 76.3; 9.5; 12.41; 11.27; 0.07; 1309; 10.61; -6.19; 0.0; 76.3; 11.9; 59.7; 12.0;  ;  ;  ; 13.04; 108.6
07.08.2024 01:04:00; 87.9; 6.3; 76.3; 9.6; 12.41; 11.27; 0.04; 1596; 11.27; -6.21; 0.0; 76.4; 12.0; 59.7; 12.0;  ;  ;  ; 13.04; 108.6
07.08.2024 01:05:00; 88.6; 6.2; 76.4; 9.6; 12.41; 11.27; 0.07; 1883; 11.24; -6.23; 0.0; 76.3; 12.0; 59.7; 12.0;  ;  ;  ; 12.98; 108.6
07.08.2024 01:06:00; 89.2; 6.1; 77.0; 9.6; 12.40; 11.26; 0.07; 1744; 11.24; -6.25; 0.0; 76.3; 11.9; 59.7; 12.0;  ;  ;  ; 13.04; 108.6
07.08.2024 01:07:00; 88.4; 6.1; 77.0; 9.7; 12.40; 11.26; 0.09; 1959; 11.09; -6.28; 0.0; 76.3; 11.9; 59.7; 12.0;  ;  ;  ; 13.04; 108.6
07.08.2024 01:08:00; 89.8; 6.0; 77.2; 9.8; 12.40; 11.26; 0.13; 1882; 10.92; -6.30; 0.0; 76.3; 12.0; 59.7; 12.0;  ;  ;  ; 13.04; 108.6
07.08.2024 01:09:00; 90.2; 6.0; 76.8; 9.8; 12.40; 11.26; 0.13; 1928; 12.10; -6.32; 0.0; 76.3; 11.9; 59.7; 12.0;  ;  ;  ; 13.04; 108.6
07.08.2024 01:10:00; 91.6; 6.0; 75.9; 9.8; 12.39; 11.25; 0.09; 1938; 11.69; -6.34; 0.0; 76.3; 12.0; 59.7; 12.0;  ;  ;  ; 13.04; 108.6
07.08.2024 01:11:00; 91.7; 6.2; 77.7; 9.9; 12.39; 11.25; 0.06; 1967; 11.69; -6.37; 0.0; 76.3; 12.0; 59.7; 12.0;  ;  ;  ; 13.04; 108.6
07.08.2024 01:12:00; 91.2; 6.2; 77.5; 10.0; 12.39; 11.25; 0.09; 2328; 11.90; -6.39; 0.0; 76.3; 12.0; 59.7; 12.0;  ;  ;  ; 13.04; 108.6
07.08.2024 01:13:00; 90.9; 6.2; 77.3; 9.9; 12.39; 11.25; 0.06; 1965; 12.33; -6.41; 0.0; 76.3; 12.0; 59.7; 11.9;  ;  ;  ; 13.04; 108.6
07.08.2024 01:14:00; 90.3; 6.2; 77.9; 9.9; 12.39; 11.24; 0.04; 2397; 11.35; -6.44; 0.0; 76.3; 12.0; 59.7; 12.0;  ;  ;  ; 13.04; 108.6
07.08.2024 01:15:00; 90.7; 6.2; 77.8; 9.9; 12.38; 11.24; 0.07; 2246; 11.80; -6.46; 0.0; 76.3; 11.9; 59.7; 11.9;  ;  ;  ; 12.98; 108.6
07.08.2024 01:16:00; 91.8; 6.2; 77.5; 9.7; 12.38; 11.24; 0.07; 2308; 11.72; -6.48; 0.0; 76.3; 12.0; 59.7; 11.9;  ;  ;  ; 13.04; 108.6
07.08.2024 01:17:00; 91.2; 6.1; 78.4; 9.6; 12.38; 11.24; 0.04; 2432; 11.57; -6.51; 0.0; 76.3; 12.0; 59.7; 11.9;  ;  ;  ; 13.04; 108.6
07.08.2024 01:18:00; 91.7; 6.2; 78.9; 9.6; 12.37; 11.24; 0.04; 2569; 11.60; -6.53; 0.0; 76.3; 11.9; 59.7; 11.9;  ;  ;  ; 13.04; 108.6
07.08.2024 01:19:00; 92.8; 6.3; 78.8; 9.5; 12.37; 11.23; 0.00; 0; 11.03; -6.55; 0.0; 76.3; 11.9; 59.7; 11.9;  ;  ;  ; 13.04; 108.6
07.08.2024 01:20:00; 89.7; 6.1; 78.8; 9.5; 12.37; 11.23; 0.07; 3402; 11.34; -6.58; 0.0; 76.3; 12.0; 59.7; 11.9;  ;  ;  ; 13.04; 108.6
07.08.2024 01:21:00; 89.6; 5.9; 78.8; 9.5; 12.37; 11.23; 0.07; 3575; 12.52; -6.60; 0.0; 76.3; 11.9; 59.7; 11.9;  ;  ;  ; 12.98; 108.6
07.08.2024 01:22:00; 92.1; 5.9; 79.3; 9.3; 12.37; 11.23; 0.05; 2543; 11.74; -6.62; 0.0; 76.3; 12.0; 59.7; 11.9;  ;  ;  ; 13.04; 108.6
07.08.2024 01:23:00; 93.3; 6.1; 79.2; 9.4; 12.36; 11.22; 0.04; 3313; 10.83; -6.64; 0.0; 76.3; 11.9; 59.7; 11.9;  ;  ;  ; 13.04; 108.6
07.08.2024 01:24:00; 92.5; 6.2; 78.8; 9.4; 12.36; 11.22; 0.04; 23; 12.00; -6.66; 0.0; 76.3; 12.0; 59.7; 11.9;  ;  ;  ; 12.98; 108.6
07.08.2024 01:25:00; 91.5; 6.1; 78.6; 9.5; 12.36; 11.22; 0.03; 1083; 11.12; -6.69; 0.0; 76.3; 12.0; 59.7; 11.9;  ;  ;  ; 12.98; 108.6
07.08.2024 01:26:00; 93.1; 6.2; 78.4; 9.5; 12.36; 11.22; 0.07; 2925; 11.20; -6.71; 0.0; 76.3; 12.0; 59.7; 11.9;  ;  ;  ; 13.04; 108.6
07.08.2024 01:27:00; 92.1; 6.2; 78.9; 9.4; 12.36; 11.21; 0.03; 3381; 11.68; -6.73; 0.0; 76.3; 12.0; 59.7; 11.9;  ;  ;  ; 12.98; 108.6
07.08.2024 01:28:00; 90.7; 6.1; 78.5; 9.3; 12.35; 11.21; 0.07; 3202; 11.37; -6.75; 0.0; 76.3; 11.9; 59.7; 11.9;  ;  ;  ; 12.98; 108.6
07.08.2024 01:29:00; 91.3; 6.0; 79.1; 9.2; 12.35; 11.21; 0.06; 3111; 11.29; -6.77; 0.0; 76.3; 11.9; 59.7; 11.8;  ;  ;  ; 13.04; 108.6
07.08.2024 01:30:00; 91.7; 6.0; 79.1; 9.1; 12.35; 11.21; 0.00; 0; 11.56; -6.79; 0.0; 76.3; 12.0; 59.7; 11.8;  ;  ;  ; 13.04; 108.6
07.08.2024 01:31:00; 92.8; 6.1; 79.7; 9.1; 12.35; 11.20; 0.07; 3258; 11.30; -6.81; 0.0; 76.3; 12.0; 59.7; 11.8;  ;  ;  ; 13.04; 108.6
07.08.2024 01:32:00; 92.1; 6.1; 80.0; 9.1; 12.34; 11.20; 0.04; 92; 11.26; -6.83; 0.0; 76.3; 12.0; 59.7; 11.8;  ;  ;  ; 12.98; 108.6
07.08.2024 01:33:00; 92.6; 6.3; 80.6; 9.1; 12.34; 11.20; 0.05; 3097; 9.27; -6.85; 0.0; 76.3; 12.0; 59.7; 11.8;  ;  ;  ; 12.98; 108.6
07.08.2024 01:34:00; 91.1; 6.3; 79.1; 9.2; 12.34; 11.20; 0.05; 446; 10.46; -6.87; 0.0; 76.3; 12.0; 59.7; 11.8;  ;  ;  ; 13.04; 108.6
07.08.2024 01:35:00; 89.3; 6.2; 79.6; 9.0; 12.33; 11.20; 0.09; 2224; 11.10; -6.89; 0.0; 76.3; 11.9; 59.7; 11.8;  ;  ;  ; 13.04; 108.6
07.08.2024 01:36:00; 90.1; 6.1; 80.8; 9.0; 12.33; 11.19; 0.05; 3336; 11.28; -6.91; 0.0; 76.3; 12.0; 59.7; 11.8;  ;  ;  ; 13.04; 108.6
07.08.2024 01:37:00; 90.5; 6.0; 78.6; 8.9; 12.33; 11.19; 0.08; 2401; 11.73; -6.93; 0.0; 76.3; 11.9; 59.7; 11.8;  ;  ;  ; 12.98; 108.6
07.08.2024 01:38:00; 91.6; 6.0; 80.1; 9.0; 12.33; 11.19; 0.05; 2865; 11.35; -6.95; 0.0; 76.3; 11.9; 59.7; 11.8;  ;  ;  ; 13.04; 108.6
07.08.2024 01:39:00; 90.8; 6.0; 79.7; 9.1; 12.33; 11.18; 0.06; 2870; 11.18; -6.96; 0.0; 76.3; 12.0; 59.7; 11.8;  ;  ;  ; 12.98; 108.6
07.08.2024 01:40:00; 90.8; 5.9; 79.4; 9.3; 12.32; 11.18; 0.10; 2786; 11.60; -6.98; 0.0; 76.3; 12.0; 59.7; 11.8;  ;  ;  ; 13.04; 108.6
07.08.2024 01:41:00; 91.6; 6.0; 77.8; 9.3; 12.32; 11.18; 0.12; 2851; 11.55; -7.00; 0.0; 76.3; 12.0; 59.7; 11.8;  ;  ;  ; 12.98; 108.6
07.08.2024 01:42:00; 91.5; 6.1; 80.1; 9.3; 12.32; 11.18; 0.11; 2808; 11.80; -7.02; 0.0; 76.3; 12.0; 59.7; 11.8;  ;  ;  ; 13.04; 108.6
07.08.2024 01:43:00; 89.5; 6.0; 78.8; 9.2; 12.32; 11.18; 0.11; 2515; 11.62; -7.04; 0.0; 76.3; 12.0; 59.7; 11.8;  ;  ;  ; 13.04; 108.6
07.08.2024 01:44:00; 88.9; 5.9; 79.2; 9.1; 12.31; 11.17; 0.09; 2615; 11.30; -7.06; 0.0; 76.3; 12.0; 59.7; 11.7;  ;  ;  ; 13.04; 108.6
07.08.2024 01:45:00; 89.5; 5.8; 79.4; 9.1; 12.31; 11.17; 0.09; 2438; 11.08; -7.08; 0.0; 76.3; 12.0; 59.7; 11.7;  ;  ;  ; 12.98; 108.6
07.08.2024 01:46:00; 91.2; 5.7; 79.1; 9.0; 12.31; 11.17; 0.08; 2472; 11.33; -7.10; 0.0; 76.3; 11.9; 59.7; 11.7;  ;  ;  ; 13.04; 108.6
07.08.2024 01:47:00; 92.4; 5.7; 79.4; 9.1; 12.31; 11.17; 0.07; 2451; 11.33; -7.11; 0.0; 76.3; 11.9; 59.7; 11.7;  ;  ;  ; 12.98; 108.6
07.08.2024 01:48:00; 92.3; 5.7; 79.6; 9.1; 12.31; 11.17; 0.06; 2918; 11.10; -7.13; 0.0; 76.3; 11.9; 59.7; 11.7;  ;  ;  ; 13.04; 108.6
07.08.2024 01:49:00; 92.8; 5.7; 79.0; 9.1; 12.30; 11.16; 0.09; 2893; 11.10; -7.15; 0.0; 76.3; 12.0; 59.7; 11.7;  ;  ;  ; 12.98; 108.6
07.08.2024 01:50:00; 91.0; 5.6; 79.8; 9.1; 12.30; 11.16; 0.10; 2806; 11.09; -7.17; 0.0; 76.3; 12.0; 59.7; 11.7;  ;  ;  ; 13.04; 108.6
07.08.2024 01:51:00; 92.1; 5.6; 80.1; 9.1; 12.30; 11.16; 0.09; 2875; 10.63; -7.19; 0.0; 76.3; 12.0; 59.7; 11.7;  ;  ;  ; 13.04; 108.6
07.08.2024 01:52:00; 92.0; 5.6; 79.9; 9.0; 12.29; 11.16; 0.11; 2540; 11.98; -7.21; 0.0; 76.3; 12.0; 59.7; 11.7;  ;  ;  ; 13.04; 108.6
07.08.2024 01:53:00; 93.1; 5.6; 79.5; 9.0; 12.29; 11.15; 0.09; 2947; 11.21; -7.22; 0.0; 76.3; 12.0; 59.7; 11.7;  ;  ;  ; 12.98; 108.6
07.08.2024 01:54:00; 92.9; 5.7; 80.3; 9.0; 12.29; 11.15; 0.06; 3042; 11.01; -7.24; 0.0; 76.3; 12.0; 59.7; 11.7;  ;  ;  ; 13.04; 108.6
07.08.2024 01:55:00; 92.8; 5.7; 80.6; 8.9; 12.29; 11.15; 0.00; 0; 10.91; -7.26; 0.0; 76.3; 12.0; 59.7; 11.7;  ;  ;  ; 12.98; 108.6
07.08.2024 01:56:00; 93.9; 5.8; 81.0; 8.9; 12.29; 11.15; 0.05; 2557; 11.09; -7.27; 0.0; 76.3; 12.0; 59.7; 11.7;  ;  ;  ; 13.04; 108.6
07.08.2024 01:57:00; 92.8; 5.8; 80.7; 8.9; 12.28; 11.14; 0.05; 2983; 11.00; -7.29; 0.0; 76.3; 12.0; 59.7; 11.6;  ;  ;  ; 12.98; 108.6
07.08.2024 01:58:00; 92.1; 5.8; 79.4; 9.0; 12.28; 11.14; 0.05; 2438; 10.91; -7.31; 0.0; 76.3; 11.9; 59.7; 11.6;  ;  ;  ; 13.04; 108.6
07.08.2024 01:59:00; 91.0; 5.7; 79.6; 9.1; 12.28; 11.14; 0.00; 0; 11.76; -7.33; 0.0; 76.3; 11.9; 59.7; 11.6;  ;  ;  ; 12.98; 108.6
07.08.2024 02:00:00; 89.4; 5.6; 79.8; 8.9; 12.28; 11.14; 0.05; 1867; 11.14; -7.35; 0.0; 76.3; 12.0; 59.7; 11.6;  ;  ;  ; 13.04; 108.6
07.08.2024 02:01:00; 92.2; 5.6; 80.4; 9.0; 12.27; 11.13; 0.06; 1459; 10.75; -7.36; 0.0; 76.3; 12.0; 59.7; 11.6;  ;  ;  ; 13.04; 108.6
07.08.2024 02:02:00; 91.7; 5.6; 80.6; 9.1; 12.27; 11.13; 0.06; 2070; 11.45; -7.38; 0.0; 76.3; 12.0; 59.7; 11.6;  ;  ;  ; 13.04; 108.6
07.08.2024 02:03:00; 93.4; 5.7; 79.5; 9.2; 12.27; 11.13; 0.06; 1344; 10.84; -7.40; 0.0; 76.3; 11.9; 59.7; 11.6;  ;  ;  ; 13.04; 108.6
07.08.2024 02:04:00; 92.6; 5.7; 77.9; 9.2; 12.27; 11.13; 0.00; 0; 10.82; -7.42; 0.0; 76.3; 12.0; 59.7; 11.6;  ;  ;  ; 12.98; 108.6
07.08.2024 02:05:00; 92.1; 5.7; 79.6; 9.1; 12.26; 11.12; 0.00; 0; 10.20; -7.43; 0.0; 76.3; 12.0; 59.7; 11.6;  ;  ;  ; 12.98; 108.6
07.08.2024 02:06:00; 91.8; 5.6; 79.0; 9.1; 12.26; 11.12; 0.03; 13; 10.99; -7.45; 0.0; 76.3; 11.9; 59.7; 11.6;  ;  ;  ; 13.04; 108.6
07.08.2024 02:07:00; 90.9; 5.6; 79.7; 9.0; 12.26; 11.12; 0.06; 706; 10.14; -7.47; 0.0; 76.3; 11.9; 59.7; 11.6;  ;  ;  ; 12.98; 108.6
