Labels:; RVT81 Vlhkost_0,3m; RVT81 Teplota_0,3m; RVT81 Vlhkost 2m; RVT81 Teplota 2m; PT100 Teplota; PT100 Teplota 2; WS200 Rychlost Větru; WS200 Směr Větru; Hukseflux; NR Lite 2; Srážkoměr; Vlhk. půdy 10cm; Tepl. půdy 10cm; Vlhk. půdy 25cm; Tepl. půdy 25cm; Abs. tlak vzduchu; WS200 Quality; WS200 V-MAX; VACCU; Srážkoměr
23.07.2024 02:00:00; 95.4; 9.6; 92.2; 10.0; 13.29; 12.74; 0.61; 3307; 15.26; -4.43; 0.0; 77.9; 12.3; 61.2; 13.3;  ;  ;  ; 13.04; 56.7
23.07.2024 02:10:00; 96.5; 9.6; 94.3; 9.9; 13.27; 12.71; 0.35; 3385; 15.13; -4.56; 0.0; 77.9; 12.3; 61.2; 13.3;  ;  ;  ; 13.04; 56.7
23.07.2024 02:20:00; 96.6; 9.7; 95.7; 10.0; 13.25; 12.67; 0.44; 3004; 7.56; -4.70; 0.0; 77.9; 12.3; 61.2; 13.2;  ;  ;  ; 13.04; 56.7
23.07.2024 02:30:00; 96.6; 9.8; 95.9; 10.0; 13.23; 12.63; 0.42; 3224; 10.48; -4.83; 0.0; 77.9; 12.3; 61.2; 13.2;  ;  ;  ; 13.04; 56.7
23.07.2024 02:40:00; 95.4; 9.4; 93.3; 9.7; 13.21; 12.59; 0.51; 3112; 15.05; -4.94; 0.0; 77.9; 12.3; 61.2; 13.2;  ;  ;  ; 13.04; 56.7
23.07.2024 02:50:00; 94.4; 9.2; 91.6; 9.6; 13.18; 12.55; 0.41; 3158; 14.86; -5.04; 0.0; 77.9; 12.3; 61.2; 13.1;  ;  ;  ; 13.04; 56.7
23.07.2024 03:00:00; 94.6; 9.1; 91.7; 9.5; 13.16; 12.51; 0.58; 3211; 14.65; -5.14; 0.0; 77.9; 12.3; 61.2; 13.0;  ;  ;  ; 13.04; 56.7
23.07.2024 03:10:00; 95.8; 8.7; 93.7; 8.9; 13.14; 12.47; 0.46; 2894; 15.06; -5.25; 0.0; 77.9; 12.3; 61.2; 13.0;  ;  ;  ; 13.04; 56.7
23.07.2024 03:20:00; 94.0; 9.0; 91.1; 9.4; 13.12; 12.42; 0.54; 3177; 15.53; -5.36; 0.0; 77.9; 12.3; 61.2; 13.0;  ;  ;  ; 12.98; 56.7
23.07.2024 03:30:00; 93.4; 9.0; 90.4; 9.4; 13.10; 12.37; 0.55; 3394; 14.92; -5.48; 0.0; 77.9; 12.3; 61.2; 12.9;  ;  ;  ; 12.98; 56.7
23.07.2024 03:40:00; 91.4; 9.3; 87.6; 9.8; 13.08; 12.33; 0.67; 3341; 19.62; -5.59; 0.0; 77.9; 12.3; 61.2; 12.9;  ;  ;  ; 13.04; 56.7
23.07.2024 03:50:00; 92.9; 9.1; 89.5; 9.5; 13.05; 12.28; 0.59; 3297; 21.03; -5.71; 0.0; 77.9; 12.3; 61.2; 12.8;  ;  ;  ; 13.04; 56.7
23.07.2024 04:00:00; 93.0; 8.9; 89.9; 9.4; 13.03; 12.24; 0.57; 3172; 20.22; -5.80; 0.0; 77.9; 12.3; 61.2; 12.8;  ;  ;  ; 12.98; 56.7
23.07.2024 04:10:00; 92.5; 8.9; 89.3; 9.3; 13.01; 12.19; 0.59; 3198; 25.16; -5.89; 0.0; 77.9; 12.3; 61.2; 12.7;  ;  ;  ; 13.04; 56.7
23.07.2024 04:20:00; 92.3; 8.8; 89.2; 9.2; 12.99; 12.14; 0.39; 3013; 24.92; -5.97; 0.0; 77.9; 12.3; 61.2; 12.7;  ;  ;  ; 12.98; 56.7
23.07.2024 04:30:00; 93.4; 8.3; 90.2; 8.8; 12.97; 12.10; 0.45; 3183; 21.84; -6.04; 0.0; 77.9; 12.3; 61.2; 12.7;  ;  ;  ; 12.98; 56.7
23.07.2024 04:40:00; 93.1; 8.1; 89.8; 8.6; 12.94; 12.05; 0.35; 2922; 19.97; -6.11; 0.0; 77.9; 12.3; 61.3; 12.6;  ;  ;  ; 12.98; 56.7
23.07.2024 04:50:00; 92.9; 8.3; 89.2; 8.9; 12.92; 12.01; 0.42; 3020; 21.83; -6.19; 0.0; 77.9; 12.3; 61.3; 12.6;  ;  ;  ; 13.04; 56.7
23.07.2024 05:00:00; 92.3; 8.3; 88.9; 8.8; 12.90; 11.96; 0.47; 2891; 19.33; -6.27; 0.0; 77.9; 12.3; 61.3; 12.5;  ;  ;  ; 13.04; 56.7
23.07.2024 05:10:00; 92.1; 8.2; 88.5; 8.7; 12.88; 11.91; 0.40; 2887; 16.00; -6.36; 0.0; 77.9; 12.3; 61.3; 12.5;  ;  ;  ; 12.98; 56.7
23.07.2024 05:20:00; 91.3; 8.3; 86.9; 9.0; 12.86; 11.87; 0.50; 2949; 16.93; -6.44; 0.0; 77.9; 12.3; 61.3; 12.4;  ;  ;  ; 12.98; 56.7
23.07.2024 05:30:00; 90.5; 8.5; 86.6; 9.0; 12.84; 11.82; 0.39; 2953; 13.34; -6.51; 0.0; 77.9; 12.3; 61.2; 12.4;  ;  ;  ; 12.98; 56.7
23.07.2024 05:40:00; 89.0; 8.7; 84.8; 9.3; 12.82; 11.78; 0.49; 2918; 12.70; -6.57; 0.0; 77.9; 12.3; 61.2; 12.4;  ;  ;  ; 13.04; 56.7
23.07.2024 05:50:00; 90.7; 8.5; 87.0; 8.9; 12.79; 11.73; 0.36; 2851; 11.55; -6.62; 0.0; 77.9; 12.3; 61.2; 12.3;  ;  ;  ; 13.04; 56.7
23.07.2024 06:00:00; 90.8; 8.8; 87.5; 9.2; 12.76; 11.68; 0.44; 2841; 9.07; -6.65; 0.0; 77.9; 12.3; 61.2; 12.2;  ;  ;  ; 13.04; 56.7
23.07.2024 06:10:00; 92.0; 8.7; 89.3; 8.9; 12.74; 11.63; 0.38; 2868; 6.77; -6.67; 0.0; 77.9; 12.3; 61.2; 12.2;  ;  ;  ; 13.09; 56.7
23.07.2024 06:20:00; 90.8; 9.0; 88.3; 9.1; 12.72; 11.59; 0.45; 2910; 4.80; -6.66; 0.0; 77.9; 12.3; 61.2; 12.2;  ;  ;  ; 13.09; 56.7
23.07.2024 06:30:00; 88.3; 9.0; 85.5; 9.2; 12.70; 11.55; 0.39; 2852; 3.76; -6.63; 0.0; 77.9; 12.3; 61.2; 12.2;  ;  ;  ; 13.19; 56.7
23.07.2024 06:40:00; 88.0; 9.1; 85.0; 9.3; 12.68; 11.51; 0.33; 2767; -1.79; -6.56; 0.0; 77.9; 12.3; 61.2; 12.2;  ;  ;  ; 13.19; 56.7
23.07.2024 06:50:00; 86.3; 9.6; 83.6; 9.7; 12.65; 11.48; 0.33; 2829; -6.82; -6.48; 0.0; 77.9; 12.3; 61.2; 12.1;  ;  ;  ; 13.24; 56.7
23.07.2024 07:00:00; 82.4; 10.3; 79.3; 10.2; 12.62; 11.45; 0.47; 3142; -12.65; -6.37; 0.0; 77.9; 12.3; 61.2; 12.1;  ;  ;  ; 13.29; 56.7
23.07.2024 07:10:00; 84.8; 10.6; 81.7; 10.5; 12.60; 11.42; 0.34; 3163; -12.90; -6.23; 0.0; 77.9; 12.3; 61.3; 12.1;  ;  ;  ; 13.35; 56.7
23.07.2024 07:20:00; 83.0; 10.5; 80.1; 10.3; 12.58; 11.40; 0.46; 3152; -14.45; -6.03; 0.0; 77.9; 12.3; 61.3; 12.1;  ;  ;  ; 13.45; 56.7
23.07.2024 07:30:00; 81.7; 10.6; 78.9; 10.4; 12.56; 11.38; 0.42; 3202; -12.66; -5.78; 0.0; 77.9; 12.3; 61.3; 12.1;  ;  ;  ; 13.55; 56.7
23.07.2024 07:40:00; 77.5; 10.9; 75.4; 10.5; 12.54; 11.37; 0.42; 3180; -17.28; -5.49; 0.0; 77.9; 12.3; 61.3; 12.1;  ;  ;  ; 13.55; 56.7
23.07.2024 07:50:00; 81.2; 11.2; 78.9; 10.8; 12.52; 11.36; 0.36; 3022; -27.30; -5.18; 0.0; 77.9; 12.3; 61.3; 12.1;  ;  ;  ; 13.65; 56.7
23.07.2024 08:00:00; 82.3; 11.5; 80.9; 11.0; 12.50; 11.35; 0.25; 3005; -25.92; -4.86; 0.0; 77.9; 12.3; 61.3; 12.1;  ;  ;  ; 13.60; 56.7
23.07.2024 08:10:00; 82.8; 11.1; 81.1; 10.6; 12.48; 11.34; 0.29; 3054; -33.57; -4.53; 0.0; 77.9; 12.3; 61.3; 12.2;  ;  ;  ; 13.50; 56.7
23.07.2024 08:20:00; 76.3; 12.5; 76.6; 11.5; 12.45; 11.33; 0.17; 3088; -46.73; -4.18; 0.0; 77.9; 12.3; 61.3; 12.2;  ;  ;  ; 13.45; 56.7
23.07.2024 08:30:00; 73.3; 13.1; 71.9; 12.0; 12.43; 11.32; 0.27; 3107; -50.14; -3.82; 0.0; 77.9; 12.3; 61.2; 12.2;  ;  ;  ; 13.40; 56.7
23.07.2024 08:40:00; 62.7; 13.3; 61.2; 12.4; 12.41; 11.32; 0.33; 3345; -35.65; -3.33; 0.0; 77.9; 12.3; 61.2; 12.2;  ;  ;  ; 13.35; 56.7
23.07.2024 08:50:00; 61.3; 12.8; 58.1; 12.1; 12.40; 11.33; 0.31; 3299; -60.05; -2.66; 0.0; 77.9; 12.3; 61.2; 12.3;  ;  ;  ; 13.40; 56.7
23.07.2024 09:00:00; 61.1; 13.5; 59.6; 12.7; 12.38; 11.33; 0.46; 3301; -59.00; -1.96; 0.0; 77.9; 12.3; 61.2; 12.4;  ;  ;  ; 13.45; 56.7
23.07.2024 09:10:00; 56.8; 14.2; 54.4; 13.0; 12.36; 11.34; 0.34; 3444; -72.15; -1.29; 0.0; 77.9; 12.3; 61.2; 12.4;  ;  ;  ; 13.40; 56.7
23.07.2024 09:20:00; 60.1; 14.1; 60.7; 13.0; 12.34; 11.34; 0.45; 90; -65.28; -0.54; 0.0; 77.9; 12.3; 61.2; 12.5;  ;  ;  ; 13.35; 56.7
23.07.2024 09:30:00; 66.2; 14.1; 67.0; 12.9; 12.33; 11.35; 0.46; 31; -68.12; 0.36; 0.0; 77.9; 12.3; 61.2; 12.6;  ;  ;  ; 13.50; 56.7
23.07.2024 09:40:00; 67.1; 14.1; 68.3; 13.0; 12.32; 11.36; 0.43; 3598; -91.04; 1.41; 0.0; 77.9; 12.3; 61.1; 12.7;  ;  ;  ; 13.50; 56.7
23.07.2024 09:50:00; 66.8; 14.8; 67.3; 13.3; 12.31; 11.37; 0.62; 128; -67.27; 2.52; 0.0; 77.9; 12.3; 61.1; 12.8;  ;  ;  ; 13.55; 56.7
23.07.2024 10:00:00; 68.7; 13.8; 70.0; 12.6; 12.30; 11.38; 0.41; 3525; -46.03; 3.71; 0.0; 77.9; 12.3; 61.1; 12.9;  ;  ;  ; 13.45; 56.7
23.07.2024 10:10:00; 73.1; 13.2; 72.9; 12.4; 12.28; 11.39; 0.40; 3281; -49.44; 4.99; 0.0; 77.9; 12.3; 61.0; 13.0;  ;  ;  ; 13.40; 56.7
23.07.2024 10:20:00; 72.1; 14.4; 72.1; 13.2; 12.28; 11.39; 0.43; 2; -63.17; 6.02; 0.0; 77.9; 12.3; 61.0; 13.1;  ;  ;  ; 13.40; 56.7
23.07.2024 10:30:00; 73.6; 13.8; 73.5; 12.8; 12.27; 11.41; 0.45; 3085; -73.71; 6.76; 0.0; 77.9; 12.3; 61.0; 13.2;  ;  ;  ; 13.45; 56.7
23.07.2024 10:40:00; 71.4; 15.7; 73.2; 13.8; 12.26; 11.42; 0.32; 3274; -141.09; 7.55; 0.0; 77.9; 12.3; 60.9; 13.3;  ;  ;  ; 13.50; 56.7
23.07.2024 10:50:00; 72.2; 14.4; 73.0; 13.3; 12.25; 11.43; 0.34; 3293; -52.45; 8.45; 0.0; 77.9; 12.3; 60.9; 13.4;  ;  ;  ; 13.35; 56.7
23.07.2024 11:00:00; 71.0; 14.0; 71.9; 13.0; 12.25; 11.45; 0.33; 2978; -38.32; 9.61; 0.0; 77.9; 12.3; 60.8; 13.6;  ;  ;  ; 13.35; 56.7
23.07.2024 11:10:00; 68.1; 14.6; 71.2; 13.3; 12.25; 11.47; 0.18; 23; -137.90; 10.50; 0.0; 77.9; 12.3; 60.8; 13.7;  ;  ;  ; 13.40; 56.7
23.07.2024 11:20:00; 70.1; 14.6; 70.5; 13.4; 12.25; 11.49; 0.37; 3096; -109.59; 11.07; 0.0; 77.9; 12.3; 60.7; 13.8;  ;  ;  ; 13.29; 56.7
23.07.2024 11:30:00; 66.3; 16.1; 68.4; 14.6; 12.25; 11.51; 0.36; 3490; -116.17; 11.79; 0.0; 77.9; 12.3; 60.7; 13.9;  ;  ;  ; 13.50; 56.7
23.07.2024 11:40:00; 70.9; 15.1; 72.1; 13.7; 12.26; 11.53; 0.49; 3469; -152.72; 12.81; 0.0; 77.9; 12.3; 60.7; 14.1;  ;  ;  ; 13.24; 56.7
23.07.2024 11:50:00; 61.8; 16.0; 62.2; 14.2; 12.27; 11.56; 0.49; 3001; -61.12; 14.18; 0.0; 77.9; 12.3; 60.6; 14.2;  ;  ;  ; 13.29; 56.7
23.07.2024 12:00:00; 66.2; 14.9; 64.9; 13.9; 12.27; 11.59; 0.53; 2726; -44.86; 15.35; 0.0; 77.9; 12.3; 60.5; 14.4;  ;  ;  ; 13.65; 56.7
23.07.2024 12:10:00; 66.0; 15.3; 67.6; 14.0; 12.29; 11.62; 0.20; 3510; -21.08; 16.21; 0.0; 77.9; 12.3; 60.4; 14.5;  ;  ;  ; 13.40; 56.7
23.07.2024 12:20:00; 59.9; 16.4; 61.2; 14.7; 12.30; 11.66; 0.52; 2926; -174.01; 16.73; 0.0; 77.9; 12.3; 60.4; 14.6;  ;  ;  ; 13.35; 56.7
23.07.2024 12:30:00; 64.0; 16.2; 64.3; 14.8; 12.32; 11.70; 0.34; 2996; -110.80; 17.28; 0.0; 77.9; 12.3; 60.4; 14.8;  ;  ;  ; 13.29; 56.7
23.07.2024 12:40:00; 60.4; 17.6; 61.9; 15.5; 12.35; 11.74; 0.52; 3044; -63.21; 18.36; 0.0; 77.9; 12.3; 60.3; 14.9;  ;  ;  ; 13.45; 56.7
23.07.2024 12:50:00; 59.1; 17.9; 61.2; 15.7; 12.36; 11.78; 0.54; 3390; -129.36; 19.67; 0.0; 77.9; 12.3; 60.3; 15.1;  ;  ;  ; 13.40; 56.7
23.07.2024 13:00:00; 61.4; 17.5; 61.3; 15.9; 12.39; 11.83; 0.52; 2989; -200.96; 21.14; 0.0; 77.9; 12.3; 60.2; 15.3;  ;  ;  ; 13.29; 56.7
23.07.2024 13:10:00; 63.2; 16.0; 63.9; 15.0; 12.42; 11.87; 0.33; 3556; -35.23; 22.21; 0.0; 77.9; 12.3; 60.1; 15.5;  ;  ;  ; 13.24; 56.7
23.07.2024 13:20:00; 55.5; 18.0; 56.1; 15.9; 12.45; 11.92; 0.42; 2933; -132.61; 22.58; 0.0; 77.9; 12.3; 60.1; 15.6;  ;  ;  ; 13.45; 56.7
23.07.2024 13:30:00; 62.0; 16.8; 62.7; 15.5; 12.49; 11.96; 0.36; 3175; -36.42; 22.84; 0.0; 77.9; 12.3; 60.0; 15.7;  ;  ;  ; 13.29; 56.7
23.07.2024 13:40:00; 57.1; 18.7; 60.7; 16.5; 12.53; 12.02; 0.27; 3499; -144.92; 23.66; 0.0; 77.9; 12.3; 60.0; 15.8;  ;  ;  ; 13.40; 56.7
23.07.2024 13:50:00; 54.5; 18.2; 53.1; 16.2; 12.57; 12.07; 0.25; 2849; -171.61; 24.25; 0.0; 77.9; 12.3; 59.9; 16.0;  ;  ;  ; 13.29; 56.7
23.07.2024 14:00:00; 54.6; 19.0; 55.2; 17.0; 12.61; 12.13; 0.44; 2917; -171.20; 24.91; 0.0; 77.9; 12.3; 59.8; 16.2;  ;  ;  ; 13.29; 56.7
23.07.2024 14:10:00; 58.0; 18.4; 58.2; 16.6; 12.66; 12.20; 0.36; 3385; -85.83; 25.59; 0.0; 77.9; 12.3; 59.8; 16.4;  ;  ;  ; 13.24; 56.7
23.07.2024 14:20:00; 58.7; 18.0; 57.3; 16.6; 12.71; 12.26; 0.31; 3321; -144.63; 26.36; 0.0; 77.9; 12.3; 59.7; 16.5;  ;  ;  ; 13.65; 56.7
23.07.2024 14:30:00; 55.7; 18.1; 54.2; 16.4; 12.76; 12.33; 0.59; 2827; -69.88; 26.64; 0.0; 77.8; 12.3; 59.7; 16.6;  ;  ;  ; 13.29; 56.7
23.07.2024 14:40:00; 59.4; 16.8; 60.3; 15.7; 12.82; 12.39; 0.15; 3210; -31.97; 26.49; 0.0; 77.8; 12.3; 59.6; 16.7;  ;  ;  ; 13.45; 56.7
23.07.2024 14:50:00; 61.1; 16.3; 61.9; 15.4; 12.88; 12.45; 0.28; 75; -22.53; 25.98; 0.0; 77.9; 12.3; 59.6; 16.8;  ;  ;  ; 13.40; 56.7
23.07.2024 15:00:00; 63.3; 15.5; 63.3; 14.9; 12.94; 12.50; 0.34; 204; -13.84; 25.01; 0.0; 77.8; 12.3; 59.5; 16.8;  ;  ;  ; 13.35; 56.7
23.07.2024 15:10:00; 65.8; 15.4; 65.1; 14.8; 13.00; 12.53; 0.27; 3435; -22.95; 23.63; 0.0; 77.8; 12.3; 59.5; 16.8;  ;  ;  ; 13.65; 56.7
23.07.2024 15:20:00; 61.9; 16.3; 62.8; 15.3; 13.06; 12.57; 0.13; 3404; -35.64; 22.02; 0.0; 77.8; 12.3; 59.4; 16.7;  ;  ;  ; 13.55; 56.7
23.07.2024 15:30:00; 58.7; 16.1; 59.7; 15.2; 13.13; 12.60; 0.09; 355; -30.66; 20.41; 0.0; 77.8; 12.3; 59.4; 16.7;  ;  ;  ; 13.45; 56.7
23.07.2024 15:40:00; 61.5; 17.7; 61.6; 16.3; 13.19; 12.63; 0.13; 3161; -127.82; 19.18; 0.0; 77.8; 12.3; 59.3; 16.6;  ;  ;  ; 13.40; 56.7
23.07.2024 15:50:00; 58.1; 17.2; 59.1; 16.0; 13.25; 12.64; 0.26; 3589; -33.28; 18.28; 0.0; 77.8; 12.3; 59.3; 16.6;  ;  ;  ; 13.35; 56.7
23.07.2024 16:00:00; 58.9; 18.1; 60.5; 16.4; 13.31; 12.66; 0.13; 183; -96.28; 17.94; 0.0; 77.8; 12.3; 59.2; 16.7;  ;  ;  ; 13.40; 56.7
23.07.2024 16:10:00; 62.3; 17.0; 62.0; 15.8; 13.36; 12.67; 0.19; 2858; -32.97; 17.77; 0.0; 77.8; 12.3; 59.2; 16.8;  ;  ;  ; 13.35; 56.7
23.07.2024 16:20:00; 59.0; 17.9; 57.7; 16.3; 13.41; 12.69; 0.21; 2693; -129.65; 17.57; 0.0; 77.8; 12.3; 59.0; 16.9;  ;  ;  ; 13.45; 56.7
23.07.2024 16:30:00; 59.5; 17.4; 59.5; 16.3; 13.46; 12.71; 0.20; 2765; -22.48; 17.24; 0.0; 77.8; 12.3; 59.0; 16.9;  ;  ;  ; 13.40; 56.7
23.07.2024 16:40:00; 59.7; 18.7; 60.0; 17.1; 13.51; 12.75; 0.27; 3200; -118.88; 17.00; 0.0; 77.8; 12.3; 58.9; 16.9;  ;  ;  ; 13.35; 56.7
23.07.2024 16:50:00; 60.4; 17.7; 60.4; 16.5; 13.55; 12.78; 0.11; 2847; -24.53; 16.76; 0.0; 77.8; 12.3; 58.9; 17.0;  ;  ;  ; 13.40; 56.7
23.07.2024 17:00:00; 59.0; 18.1; 58.6; 16.9; 13.60; 12.83; 0.30; 2787; -42.93; 16.59; 0.0; 77.8; 12.3; 58.9; 17.0;  ;  ;  ; 13.40; 56.7
23.07.2024 17:10:00; 54.3; 18.9; 56.4; 17.2; 13.64; 12.87; 0.28; 2998; -78.67; 16.37; 0.0; 77.8; 12.3; 58.8; 17.0;  ;  ;  ; 13.60; 56.7
23.07.2024 17:20:00; 55.8; 18.5; 57.0; 16.9; 13.68; 12.93; 0.37; 2356; -85.45; 16.12; 0.0; 77.8; 12.3; 58.8; 17.1;  ;  ;  ; 13.50; 56.7
23.07.2024 17:30:00; 59.4; 17.4; 58.9; 16.3; 13.73; 13.00; 0.41; 2708; -19.46; 15.84; 0.0; 77.8; 12.3; 58.7; 17.1;  ;  ;  ; 13.50; 56.7
23.07.2024 17:40:00; 56.8; 18.6; 58.3; 17.2; 13.77; 13.07; 0.34; 2353; -94.72; 15.45; 0.0; 77.8; 12.3; 58.7; 17.2;  ;  ;  ; 13.35; 56.7
23.07.2024 17:50:00; 56.5; 18.8; 58.0; 17.4; 13.81; 13.15; 0.33; 2295; -77.08; 14.99; 0.0; 77.8; 12.3; 58.6; 17.2;  ;  ;  ; 13.45; 56.7
23.07.2024 18:00:00; 58.9; 17.5; 59.5; 16.5; 13.86; 13.21; 0.18; 2391; -12.92; 14.56; 0.0; 77.8; 12.3; 58.6; 17.2;  ;  ;  ; 13.40; 56.7
23.07.2024 18:10:00; 58.1; 18.3; 58.3; 17.0; 13.90; 13.29; 0.30; 3005; -50.49; 14.06; 0.0; 77.8; 12.3; 58.6; 17.2;  ;  ;  ; 13.29; 56.7
23.07.2024 18:20:00; 63.7; 16.9; 62.1; 16.2; 13.94; 13.35; 0.38; 3072; -5.84; 13.44; 0.0; 77.8; 12.3; 58.5; 17.2;  ;  ;  ; 13.35; 56.7
23.07.2024 18:30:00; 60.4; 17.5; 59.9; 16.5; 13.98; 13.40; 0.22; 2741; -40.09; 12.79; 0.0; 77.8; 12.3; 58.5; 17.2;  ;  ;  ; 13.35; 56.7
23.07.2024 18:40:00; 61.8; 16.7; 61.0; 16.1; 14.02; 13.45; 0.32; 2987; -13.46; 12.07; 0.0; 77.8; 12.3; 58.4; 17.2;  ;  ;  ; 13.65; 56.7
23.07.2024 18:50:00; 65.0; 16.4; 63.3; 15.8; 14.05; 13.49; 0.30; 2737; -15.61; 11.33; 0.0; 77.8; 12.3; 58.4; 17.1;  ;  ;  ; 13.60; 56.7
23.07.2024 19:00:00; 63.8; 16.4; 63.8; 15.9; 14.08; 13.52; 0.30; 2649; -29.56; 10.59; 0.0; 77.8; 12.3; 58.4; 17.0;  ;  ;  ; 13.45; 56.7
23.07.2024 19:10:00; 64.0; 16.5; 62.6; 15.9; 14.11; 13.54; 0.22; 2753; -5.34; 9.93; 0.0; 77.8; 12.3; 58.4; 16.9;  ;  ;  ; 13.40; 56.7
23.07.2024 19:20:00; 69.1; 15.6; 67.3; 15.3; 14.14; 13.56; 0.14; 2376; -7.15; 9.31; 0.0; 77.8; 12.3; 58.3; 16.8;  ;  ;  ; 13.29; 56.7
23.07.2024 19:30:00; 68.3; 16.2; 67.3; 15.8; 14.17; 13.56; 0.05; 2681; -9.62; 8.70; 0.0; 77.8; 12.2; 58.3; 16.7;  ;  ;  ; 13.35; 56.7
23.07.2024 19:40:00; 71.1; 15.0; 68.8; 14.8; 14.19; 13.57; 0.18; 2499; 10.31; 8.11; 0.0; 77.8; 12.3; 58.3; 16.7;  ;  ;  ; 13.40; 56.7
23.07.2024 19:50:00; 74.3; 14.0; 71.1; 14.2; 14.21; 13.56; 0.22; 2296; 3.89; 7.50; 0.0; 77.8; 12.2; 58.3; 16.6;  ;  ;  ; 13.40; 56.7
23.07.2024 20:00:00; 75.5; 13.7; 72.4; 13.9; 14.22; 13.55; 0.18; 2249; 8.02; 6.80; 0.0; 77.8; 12.3; 58.2; 16.4;  ;  ;  ; 13.40; 56.7
23.07.2024 20:10:00; 77.8; 13.3; 74.4; 13.6; 14.24; 13.54; 0.17; 2252; 3.88; 6.04; 0.0; 77.8; 12.2; 58.2; 16.4;  ;  ;  ; 13.40; 56.7
23.07.2024 20:20:00; 79.4; 13.3; 75.5; 13.5; 14.25; 13.52; 0.20; 2295; 3.43; 5.27; 0.0; 77.8; 12.3; 58.2; 16.2;  ;  ;  ; 13.29; 56.7
23.07.2024 20:30:00; 78.1; 13.5; 75.3; 13.7; 14.25; 13.50; 0.24; 2131; 2.27; 4.55; 0.0; 77.8; 12.3; 58.2; 16.1;  ;  ;  ; 13.29; 56.7
23.07.2024 20:40:00; 78.5; 13.5; 75.2; 13.7; 14.26; 13.48; 0.27; 2203; 3.94; 3.93; 0.0; 77.8; 12.3; 58.2; 16.0;  ;  ;  ; 13.29; 56.7
23.07.2024 20:50:00; 78.6; 13.4; 75.6; 13.6; 14.26; 13.46; 0.25; 2178; 3.78; 3.39; 0.0; 77.8; 12.3; 58.2; 15.9;  ;  ;  ; 13.24; 56.7
23.07.2024 21:00:00; 78.1; 13.5; 75.3; 13.7; 14.26; 13.43; 0.33; 2386; 7.70; 2.89; 0.0; 77.8; 12.3; 58.2; 15.8;  ;  ;  ; 13.24; 56.7
23.07.2024 21:10:00; 86.7; 12.7; 83.3; 12.8; 14.25; 13.41; 0.34; 2405; 12.26; 2.45; 0.2; 77.8; 12.3; 58.2; 15.8;  ;  ;  ; 13.24; 56.9
