Labels:; RVT81 Vlhkost_0,3m; RVT81 Teplota_0,3m; RVT81 Vlhkost 2m; RVT81 Teplota 2m; PT100 Teplota; PT100 Teplota 2; WS200 Rychlost Větru; WS200 Směr Větru; Hukseflux; NR Lite 2; Srážkoměr; Vlhk. půdy 10cm; Tepl. půdy 10cm; Vlhk. půdy 25cm; Tepl. půdy 25cm; Abs. tlak vzduchu; WS200 Quality; WS200 V-MAX; VACCU; Srážkoměr
26.07.2024 04:50:00; 86.1; 7.4; 80.0; 8.5; 12.50; 10.46; 0.29; 3014; 14.11; -8.67; 0.0; 77.5; 12.2; 56.5; 11.5;  ;  ;  ; 12.93; 60.7
26.07.2024 05:00:00; 85.0; 7.7; 79.0; 8.7; 12.47; 10.43; 0.28; 2721; 15.70; -8.68; 0.0; 77.5; 12.2; 56.5; 11.5;  ;  ;  ; 12.98; 60.7
26.07.2024 05:10:00; 86.1; 7.5; 80.0; 8.5; 12.44; 10.41; 0.23; 2536; 15.16; -8.68; 0.0; 77.5; 12.3; 56.5; 11.4;  ;  ;  ; 12.93; 60.7
26.07.2024 05:20:00; 86.7; 7.3; 80.7; 8.3; 12.40; 10.38; 0.17; 2742; 13.96; -8.67; 0.0; 77.5; 12.3; 56.5; 11.4;  ;  ;  ; 12.98; 60.7
26.07.2024 05:30:00; 85.0; 7.7; 78.9; 8.6; 12.37; 10.36; 0.26; 2722; 14.30; -8.65; 0.0; 77.5; 12.3; 56.5; 11.3;  ;  ;  ; 12.98; 60.7
26.07.2024 05:40:00; 88.0; 6.9; 82.0; 8.0; 12.34; 10.35; 0.16; 2642; 12.86; -8.63; 0.0; 77.5; 12.3; 56.5; 11.3;  ;  ;  ; 12.93; 60.7
26.07.2024 05:50:00; 89.9; 6.8; 84.4; 7.7; 12.31; 10.33; 0.14; 2992; 11.07; -8.61; 0.0; 77.5; 12.3; 56.5; 11.3;  ;  ;  ; 12.98; 60.7
26.07.2024 06:00:00; 91.3; 6.7; 85.8; 7.6; 12.28; 10.31; 0.10; 2966; 9.34; -8.59; 0.0; 77.5; 12.3; 56.5; 11.2;  ;  ;  ; 12.98; 60.7
26.07.2024 06:10:00; 89.4; 7.2; 84.8; 7.9; 12.25; 10.30; 0.13; 2848; 8.31; -8.57; 0.0; 77.5; 12.3; 56.5; 11.2;  ;  ;  ; 12.98; 60.7
26.07.2024 06:20:00; 86.8; 8.1; 82.1; 8.6; 12.22; 10.28; 0.08; 2697; 6.04; -8.56; 0.0; 77.5; 12.3; 56.5; 11.2;  ;  ;  ; 13.04; 60.7
26.07.2024 06:30:00; 86.7; 8.6; 81.5; 9.1; 12.18; 10.27; 0.14; 2697; 3.41; -8.51; 0.0; 77.5; 12.3; 56.5; 11.2;  ;  ;  ; 13.04; 60.7
26.07.2024 06:40:00; 86.0; 9.2; 81.4; 9.5; 12.16; 10.25; 0.24; 3102; 1.17; -8.43; 0.0; 77.5; 12.3; 56.5; 11.1;  ;  ;  ; 13.09; 60.7
26.07.2024 06:50:00; 84.6; 9.8; 80.3; 9.8; 12.13; 10.24; 0.16; 2883; -1.27; -8.29; 0.0; 77.5; 12.3; 56.5; 11.1;  ;  ;  ; 13.19; 60.7
26.07.2024 07:00:00; 79.3; 10.4; 75.9; 10.3; 12.10; 10.23; 0.21; 2364; -4.11; -8.11; 0.0; 77.5; 12.3; 56.5; 11.1;  ;  ;  ; 13.19; 60.7
26.07.2024 07:10:00; 79.8; 10.5; 76.1; 10.4; 12.07; 10.23; 0.14; 2640; -3.82; -7.88; 0.0; 77.5; 12.3; 56.5; 11.1;  ;  ;  ; 13.24; 60.7
26.07.2024 07:20:00; 78.7; 10.4; 75.4; 10.3; 12.05; 10.23; 0.24; 2409; -6.04; -7.63; 0.0; 77.5; 12.3; 56.5; 11.1;  ;  ;  ; 13.29; 60.7
26.07.2024 07:30:00; 77.3; 10.9; 74.6; 10.7; 12.03; 10.22; 0.29; 2287; -15.69; -7.36; 0.0; 77.5; 12.3; 56.5; 11.1;  ;  ;  ; 13.35; 60.7
26.07.2024 07:40:00; 74.2; 11.3; 71.4; 11.0; 12.00; 10.21; 0.40; 2230; -24.07; -7.08; 0.0; 77.5; 12.3; 56.5; 11.1;  ;  ;  ; 13.45; 60.7
26.07.2024 07:50:00; 74.9; 11.4; 71.9; 11.1; 11.97; 10.19; 0.32; 2233; -17.49; -6.75; 0.0; 77.5; 12.3; 56.5; 11.2;  ;  ;  ; 13.50; 60.7
26.07.2024 08:00:00; 73.5; 11.7; 71.2; 11.3; 11.95; 10.19; 0.35; 2373; -22.30; -6.37; 0.0; 77.5; 12.3; 56.5; 11.2;  ;  ;  ; 13.55; 60.7
26.07.2024 08:10:00; 71.7; 12.1; 70.7; 11.6; 11.92; 10.18; 0.33; 2385; -35.78; -5.99; 0.0; 77.5; 12.3; 56.5; 11.2;  ;  ;  ; 13.60; 60.7
26.07.2024 08:20:00; 68.8; 12.6; 67.9; 11.9; 11.89; 10.17; 0.30; 2169; -44.48; -5.62; 0.0; 77.5; 12.3; 56.4; 11.3;  ;  ;  ; 13.65; 60.7
26.07.2024 08:30:00; 68.0; 13.0; 67.0; 12.2; 11.87; 10.16; 0.28; 2203; -48.18; -5.22; 0.0; 77.5; 12.3; 56.4; 11.3;  ;  ;  ; 13.65; 60.7
26.07.2024 08:40:00; 65.1; 13.5; 65.9; 12.5; 11.85; 10.16; 0.25; 2049; -55.57; -4.77; 0.0; 77.5; 12.3; 56.4; 11.3;  ;  ;  ; 13.50; 60.7
26.07.2024 08:50:00; 65.6; 13.8; 65.6; 12.7; 11.83; 10.17; 0.36; 2155; -58.44; -4.24; 0.0; 77.5; 12.3; 56.4; 11.5;  ;  ;  ; 13.50; 60.7
26.07.2024 09:00:00; 66.9; 13.7; 66.1; 12.7; 11.81; 10.18; 0.47; 2490; -66.64; -3.65; 0.0; 77.5; 12.3; 56.4; 11.5;  ;  ;  ; 13.40; 60.7
26.07.2024 09:10:00; 66.5; 14.0; 66.7; 12.9; 11.79; 10.20; 0.24; 2429; -66.84; -2.97; 0.0; 77.5; 12.3; 56.4; 11.5;  ;  ;  ; 13.40; 60.7
26.07.2024 09:20:00; 65.4; 14.3; 64.5; 13.0; 11.77; 10.21; 0.38; 2405; -77.43; -2.21; 0.0; 77.5; 12.3; 56.4; 11.7;  ;  ;  ; 13.50; 60.7
26.07.2024 09:30:00; 64.8; 14.5; 64.5; 13.1; 11.75; 10.23; 0.39; 2381; -83.03; -1.31; 0.0; 77.5; 12.3; 56.4; 11.7;  ;  ;  ; 13.35; 60.7
26.07.2024 09:40:00; 65.5; 14.9; 65.6; 13.4; 11.74; 10.25; 0.24; 2035; -82.45; -0.24; 0.0; 77.5; 12.3; 56.4; 11.9;  ;  ;  ; 13.55; 60.7
26.07.2024 09:50:00; 62.2; 15.4; 64.3; 13.8; 11.72; 10.28; 0.23; 2630; -91.09; 0.98; 0.0; 77.5; 12.2; 56.3; 12.0;  ;  ;  ; 13.55; 60.7
26.07.2024 10:00:00; 65.8; 15.3; 66.1; 13.7; 11.71; 10.31; 0.19; 2357; -97.58; 2.35; 0.0; 77.5; 12.3; 56.3; 12.1;  ;  ;  ; 13.55; 60.7
26.07.2024 10:10:00; 66.8; 15.4; 67.2; 13.8; 11.69; 10.34; 0.30; 2595; -83.88; 3.84; 0.0; 77.5; 12.3; 56.3; 12.3;  ;  ;  ; 13.55; 60.7
26.07.2024 10:20:00; 65.6; 15.6; 66.5; 13.9; 11.68; 10.37; 0.30; 2517; -103.88; 5.37; 0.0; 77.5; 12.3; 56.2; 12.5;  ;  ;  ; 13.55; 60.7
26.07.2024 10:30:00; 68.7; 16.0; 69.2; 14.4; 11.68; 10.41; 0.20; 2278; -99.07; 6.94; 0.0; 77.5; 12.3; 56.2; 12.6;  ;  ;  ; 13.55; 60.7
26.07.2024 10:40:00; 64.6; 15.8; 65.7; 14.3; 11.67; 10.45; 0.32; 2505; -118.86; 8.56; 0.0; 77.5; 12.3; 56.2; 12.8;  ;  ;  ; 13.55; 60.7
26.07.2024 10:50:00; 65.1; 16.3; 65.2; 14.5; 11.66; 10.49; 0.45; 2542; -116.60; 10.17; 0.0; 77.5; 12.3; 56.1; 13.0;  ;  ;  ; 13.60; 60.7
26.07.2024 11:00:00; 63.8; 16.3; 64.5; 14.5; 11.66; 10.54; 0.56; 2114; -118.28; 11.67; 0.0; 77.4; 12.3; 56.1; 13.1;  ;  ;  ; 13.65; 60.7
26.07.2024 11:10:00; 63.8; 16.5; 63.0; 14.8; 11.65; 10.59; 0.37; 2577; -124.46; 13.15; 0.0; 77.4; 12.2; 56.1; 13.3;  ;  ;  ; 13.35; 60.7
26.07.2024 11:20:00; 59.1; 16.6; 60.6; 14.7; 11.65; 10.64; 0.46; 2557; -128.01; 14.63; 0.0; 77.4; 12.3; 56.0; 13.5;  ;  ;  ; 13.35; 60.7
26.07.2024 11:30:00; 60.1; 16.8; 61.0; 14.7; 11.66; 10.69; 0.40; 2682; -135.52; 16.02; 0.0; 77.4; 12.3; 56.0; 13.6;  ;  ;  ; 13.29; 60.7
26.07.2024 11:40:00; 64.1; 16.9; 65.5; 15.2; 11.66; 10.75; 0.33; 2655; -125.48; 17.38; 0.0; 77.4; 12.3; 56.0; 13.9;  ;  ;  ; 13.35; 60.7
26.07.2024 11:50:00; 62.3; 17.3; 63.0; 15.4; 11.67; 10.81; 0.54; 2738; -128.95; 18.79; 0.0; 77.4; 12.3; 55.9; 14.1;  ;  ;  ; 13.29; 60.7
26.07.2024 12:00:00; 63.7; 17.4; 63.5; 15.4; 11.68; 10.88; 0.56; 2435; -136.20; 20.12; 0.0; 77.4; 12.3; 55.9; 14.2;  ;  ;  ; 13.35; 60.7
26.07.2024 12:10:00; 65.6; 17.5; 64.5; 15.4; 11.70; 10.94; 0.27; 2781; -129.18; 21.47; 0.0; 77.4; 12.2; 55.9; 14.4;  ;  ;  ; 13.29; 60.7
26.07.2024 12:20:00; 63.9; 17.2; 65.5; 15.4; 11.71; 11.02; 0.37; 2470; -85.37; 22.53; 0.0; 77.4; 12.3; 55.8; 14.6;  ;  ;  ; 13.24; 60.7
26.07.2024 12:30:00; 58.7; 17.3; 59.8; 15.2; 11.74; 11.10; 0.20; 2620; -94.81; 23.58; 0.0; 77.4; 12.3; 55.8; 14.8;  ;  ;  ; 13.29; 60.7
26.07.2024 12:40:00; 53.4; 18.1; 56.7; 15.8; 11.76; 11.17; 0.00; 0; -154.53; 24.77; 0.0; 77.4; 12.3; 55.7; 15.0;  ;  ;  ; 13.35; 60.7
26.07.2024 12:50:00; 63.4; 18.3; 63.3; 16.1; 11.79; 11.25; 0.52; 2672; -116.63; 25.86; 0.0; 77.4; 12.2; 55.7; 15.2;  ;  ;  ; 13.29; 60.7
26.07.2024 13:00:00; 60.9; 17.7; 59.9; 15.5; 11.83; 11.33; 0.23; 2367; -94.84; 26.84; 0.0; 77.4; 12.2; 55.6; 15.4;  ;  ;  ; 13.24; 60.7
26.07.2024 13:10:00; 62.5; 17.7; 62.8; 15.8; 11.86; 11.42; 0.23; 1981; -132.40; 27.60; 0.0; 77.4; 12.2; 55.6; 15.6;  ;  ;  ; 13.29; 60.7
26.07.2024 13:20:00; 60.9; 17.9; 61.6; 16.2; 11.90; 11.51; 0.37; 2571; -171.44; 27.70; 0.0; 77.4; 12.2; 55.5; 15.8;  ;  ;  ; 13.29; 60.7
26.07.2024 13:30:00; 60.4; 17.9; 62.2; 16.1; 11.95; 11.60; 0.42; 2339; -99.61; 27.27; 0.0; 77.4; 12.3; 55.5; 15.9;  ;  ;  ; 13.29; 60.7
26.07.2024 13:40:00; 59.9; 17.7; 60.7; 16.0; 12.00; 11.69; 0.24; 1853; -75.54; 26.81; 0.0; 77.4; 12.2; 55.5; 16.0;  ;  ;  ; 13.71; 60.7
26.07.2024 13:50:00; 60.2; 18.0; 60.5; 16.4; 12.05; 11.77; 0.42; 2071; -79.55; 26.10; 0.0; 77.4; 12.3; 55.4; 16.1;  ;  ;  ; 13.55; 60.7
26.07.2024 14:00:00; 60.1; 17.4; 59.5; 15.9; 12.11; 11.84; 0.27; 2342; -80.91; 25.04; 0.0; 77.4; 12.2; 55.4; 16.1;  ;  ;  ; 13.65; 60.7
26.07.2024 14:10:00; 61.7; 16.7; 61.4; 15.5; 12.17; 11.93; 0.44; 2480; -49.58; 23.58; 0.0; 77.4; 12.2; 55.3; 16.2;  ;  ;  ; 13.29; 60.7
26.07.2024 14:20:00; 63.0; 16.3; 62.5; 15.4; 12.23; 12.03; 0.41; 2280; -41.55; 22.35; 0.0; 77.4; 12.2; 55.3; 16.2;  ;  ;  ; 13.40; 60.7
26.07.2024 14:30:00; 61.6; 16.3; 59.3; 15.3; 12.29; 12.11; 0.49; 2474; -56.38; 21.10; 0.0; 77.4; 12.2; 55.3; 16.2;  ;  ;  ; 13.50; 60.7
26.07.2024 14:40:00; 65.5; 15.6; 63.9; 14.9; 12.36; 12.19; 0.50; 2326; -28.16; 19.86; 0.0; 77.4; 12.2; 55.3; 16.2;  ;  ;  ; 13.40; 60.7
26.07.2024 14:50:00; 65.5; 15.1; 63.6; 14.6; 12.42; 12.24; 0.40; 2521; -18.52; 18.68; 0.0; 77.4; 12.2; 55.2; 16.1;  ;  ;  ; 13.35; 60.7
26.07.2024 15:00:00; 64.4; 15.4; 63.7; 14.8; 12.49; 12.27; 0.35; 2678; -35.56; 17.38; 0.0; 77.4; 12.2; 55.2; 16.0;  ;  ;  ; 13.35; 60.7
26.07.2024 15:10:00; 66.7; 15.0; 64.8; 14.5; 12.55; 12.28; 0.41; 2420; -5.87; 16.06; 0.0; 77.4; 12.2; 55.2; 15.9;  ;  ;  ; 13.65; 60.7
26.07.2024 15:20:00; 70.9; 14.6; 67.5; 14.2; 12.60; 12.28; 0.28; 2407; -11.50; 14.89; 0.0; 77.4; 12.2; 55.1; 15.9;  ;  ;  ; 13.71; 60.7
26.07.2024 15:30:00; 72.1; 15.2; 69.8; 14.6; 12.66; 12.28; 0.32; 2755; -38.26; 13.78; 0.0; 77.4; 12.2; 55.1; 15.8;  ;  ;  ; 13.50; 60.7
26.07.2024 15:40:00; 72.9; 14.8; 71.0; 14.2; 12.71; 12.27; 0.30; 2434; -13.28; 12.81; 0.0; 77.4; 12.2; 55.1; 15.7;  ;  ;  ; 13.45; 60.7
26.07.2024 15:50:00; 71.1; 14.7; 69.8; 14.2; 12.76; 12.26; 0.31; 2499; -10.64; 12.12; 0.0; 77.4; 12.2; 55.1; 15.7;  ;  ;  ; 13.40; 60.7
26.07.2024 16:00:00; 70.3; 14.8; 68.4; 14.3; 12.80; 12.25; 0.29; 2414; -21.38; 11.57; 0.0; 77.4; 12.2; 55.1; 15.6;  ;  ;  ; 13.35; 60.7
26.07.2024 16:10:00; 72.6; 14.5; 70.9; 14.1; 12.83; 12.25; 0.19; 2427; -6.66; 11.01; 0.0; 77.4; 12.2; 55.0; 15.6;  ;  ;  ; 13.35; 60.7
26.07.2024 16:20:00; 72.4; 14.2; 70.3; 13.9; 12.86; 12.24; 0.25; 2466; -6.74; 10.45; 0.0; 77.4; 12.2; 55.0; 15.5;  ;  ;  ; 13.55; 60.7
26.07.2024 16:30:00; 79.9; 13.6; 75.8; 13.3; 12.89; 12.23; 0.30; 2458; 8.05; 9.82; 0.1; 77.4; 12.2; 55.0; 15.5;  ;  ;  ; 13.50; 60.8
26.07.2024 16:40:00; 87.4; 13.1; 84.1; 13.1; 12.92; 12.21; 0.16; 2377; -9.08; 9.15; 0.3; 77.4; 12.2; 55.0; 15.4;  ;  ;  ; 13.60; 61.1
26.07.2024 16:50:00; 86.6; 13.3; 83.2; 13.0; 12.94; 12.20; 0.20; 2585; -16.47; 8.49; 0.1; 77.4; 12.2; 55.0; 15.4;  ;  ;  ; 13.71; 61.2
26.07.2024 17:00:00; 85.2; 13.2; 81.6; 13.0; 12.96; 12.19; 0.19; 2086; -1.44; 7.98; 0.0; 77.4; 12.2; 55.0; 15.3;  ;  ;  ; 13.45; 61.2
26.07.2024 17:10:00; 82.6; 13.3; 80.0; 13.1; 12.98; 12.17; 0.19; 1948; -4.51; 7.66; 0.0; 77.4; 12.2; 55.0; 15.3;  ;  ;  ; 13.40; 61.2
26.07.2024 17:20:00; 82.3; 13.8; 78.9; 13.4; 12.99; 12.16; 0.29; 2170; -5.73; 7.32; 0.0; 77.4; 12.2; 55.0; 15.2;  ;  ;  ; 13.35; 61.2
26.07.2024 17:30:00; 81.7; 13.6; 78.5; 13.4; 13.00; 12.15; 0.26; 2020; 0.92; 6.98; 0.0; 77.4; 12.2; 55.0; 15.2;  ;  ;  ; 13.35; 61.2
26.07.2024 17:40:00; 81.8; 13.5; 79.0; 13.3; 13.01; 12.15; 0.25; 2097; -0.28; 6.69; 0.0; 77.4; 12.2; 55.0; 15.2;  ;  ;  ; 13.40; 61.2
26.07.2024 17:50:00; 82.8; 13.6; 80.0; 13.4; 13.02; 12.15; 0.29; 2276; -3.12; 6.41; 0.0; 77.4; 12.2; 55.0; 15.2;  ;  ;  ; 13.50; 61.2
26.07.2024 18:00:00; 81.2; 13.8; 78.7; 13.5; 13.03; 12.15; 0.34; 2325; -5.63; 6.08; 0.0; 77.4; 12.2; 55.0; 15.2;  ;  ;  ; 13.60; 61.2
26.07.2024 18:10:00; 80.7; 13.8; 77.6; 13.6; 13.03; 12.15; 0.35; 2344; -4.83; 5.78; 0.0; 77.4; 12.2; 55.0; 15.2;  ;  ;  ; 13.50; 61.2
26.07.2024 18:20:00; 78.0; 13.8; 76.0; 13.6; 13.04; 12.16; 0.39; 2412; -7.20; 5.52; 0.0; 77.4; 12.2; 55.0; 15.1;  ;  ;  ; 13.40; 61.2
26.07.2024 18:30:00; 76.0; 13.8; 72.6; 13.7; 13.05; 12.17; 0.41; 2399; -1.11; 5.28; 0.0; 77.4; 12.2; 55.0; 15.1;  ;  ;  ; 13.35; 61.2
26.07.2024 18:40:00; 73.4; 13.6; 69.8; 13.5; 13.05; 12.17; 0.46; 2423; -2.29; 5.03; 0.0; 77.4; 12.2; 55.0; 15.1;  ;  ;  ; 13.35; 61.2
26.07.2024 18:50:00; 73.9; 13.5; 70.7; 13.4; 13.05; 12.17; 0.43; 2386; -3.79; 4.76; 0.0; 77.4; 12.2; 55.0; 15.0;  ;  ;  ; 13.35; 61.2
26.07.2024 19:00:00; 71.9; 13.3; 69.0; 13.3; 13.06; 12.15; 0.44; 2422; -2.17; 4.43; 0.0; 77.4; 12.2; 55.0; 15.0;  ;  ;  ; 13.50; 61.2
26.07.2024 19:10:00; 71.7; 13.2; 68.8; 13.2; 13.06; 12.13; 0.52; 2474; -0.71; 4.08; 0.0; 77.4; 12.2; 55.0; 14.9;  ;  ;  ; 13.50; 61.2
26.07.2024 19:20:00; 73.7; 13.1; 71.2; 13.2; 13.06; 12.09; 0.73; 2655; 0.93; 3.70; 0.0; 77.4; 12.2; 54.9; 14.8;  ;  ;  ; 13.50; 61.2
26.07.2024 19:30:00; 75.8; 13.1; 73.1; 13.2; 13.06; 12.05; 0.55; 2664; -1.61; 3.31; 0.0; 77.4; 12.2; 54.9; 14.8;  ;  ;  ; 13.50; 61.2
26.07.2024 19:40:00; 76.1; 13.0; 74.1; 13.1; 13.06; 12.02; 0.59; 2663; 0.08; 2.93; 0.0; 77.4; 12.2; 54.9; 14.7;  ;  ;  ; 13.45; 61.2
26.07.2024 19:50:00; 78.8; 12.8; 76.5; 12.9; 13.06; 11.98; 0.42; 2599; 0.29; 2.57; 0.0; 77.4; 12.2; 54.9; 14.6;  ;  ;  ; 13.50; 61.2
26.07.2024 20:00:00; 79.5; 12.8; 76.9; 12.9; 13.05; 11.95; 0.34; 2567; 0.50; 2.22; 0.0; 77.4; 12.2; 54.9; 14.6;  ;  ;  ; 13.40; 61.2
26.07.2024 20:10:00; 79.2; 13.0; 76.5; 13.1; 13.05; 11.92; 0.39; 2582; -0.10; 1.90; 0.0; 77.4; 12.2; 54.9; 14.5;  ;  ;  ; 13.40; 61.2
26.07.2024 20:20:00; 76.9; 13.2; 74.0; 13.4; 13.04; 11.90; 0.44; 2502; 1.15; 1.60; 0.0; 77.4; 12.2; 54.9; 14.4;  ;  ;  ; 13.35; 61.2
26.07.2024 20:30:00; 75.4; 13.2; 72.9; 13.5; 13.04; 11.87; 0.47; 2488; 1.83; 1.34; 0.0; 77.4; 12.2; 54.9; 14.4;  ;  ;  ; 13.35; 61.2
26.07.2024 20:40:00; 76.0; 13.1; 73.5; 13.3; 13.03; 11.85; 0.45; 2467; 4.50; 1.09; 0.0; 77.4; 12.2; 54.9; 14.3;  ;  ;  ; 13.29; 61.2
26.07.2024 20:50:00; 76.2; 12.8; 73.7; 13.0; 13.02; 11.82; 0.49; 2476; 9.58; 0.85; 0.0; 77.4; 12.1; 54.9; 14.3;  ;  ;  ; 13.24; 61.2
26.07.2024 21:00:00; 77.6; 12.4; 74.7; 12.7; 13.00; 11.79; 0.45; 2476; 9.11; 0.60; 0.0; 77.4; 12.2; 54.9; 14.2;  ;  ;  ; 13.29; 61.2
26.07.2024 21:10:00; 78.3; 12.2; 75.6; 12.6; 12.99; 11.76; 0.39; 2526; 8.46; 0.31; 0.0; 77.4; 12.2; 54.9; 14.2;  ;  ;  ; 13.24; 61.2
