Labels:; RVT81 Vlhkost_0,3m; RVT81 Teplota_0,3m; RVT81 Vlhkost 2m; RVT81 Teplota 2m; PT100 Teplota; PT100 Teplota 2; WS200 Rychlost Větru; WS200 Směr Větru; Hukseflux; NR Lite 2; Srážkoměr; Vlhk. půdy 10cm; Tepl. půdy 10cm; Vlhk. půdy 25cm; Tepl. půdy 25cm; Abs. tlak vzduchu; WS200 Quality; WS200 V-MAX; VACCU; Srážkoměr
24.07.2024 07:30:00; 91.5; 10.4; 90.6; 10.0; 12.87; 11.87; 0.88; 3458; -44.75; -3.54; 0.0; 77.7; 12.3; 58.1; 13.0;  ;  ;  ; 13.24; 57.2
24.07.2024 07:40:00; 92.8; 10.2; 92.4; 9.9; 12.85; 11.86; 0.60; 3562; -13.25; -3.44; 0.0; 77.8; 12.3; 58.1; 13.0;  ;  ;  ; 13.55; 57.2
24.07.2024 07:50:00; 92.6; 10.8; 93.1; 10.2; 12.83; 11.84; 0.58; 3529; -31.01; -3.16; 0.0; 77.8; 12.3; 58.1; 13.0;  ;  ;  ; 13.55; 57.2
24.07.2024 08:00:00; 94.6; 10.3; 94.7; 9.9; 12.82; 11.84; 0.61; 3377; -24.19; -2.78; 0.0; 77.8; 12.3; 58.1; 13.1;  ;  ;  ; 13.50; 57.2
24.07.2024 08:10:00; 95.1; 10.9; 95.2; 10.3; 12.80; 11.83; 0.34; 3173; -34.55; -2.34; 0.0; 77.8; 12.3; 58.1; 13.1;  ;  ;  ; 13.40; 57.2
24.07.2024 08:20:00; 94.3; 10.6; 94.7; 10.2; 12.79; 11.83; 0.37; 3391; -15.70; -1.91; 0.0; 77.8; 12.3; 58.1; 13.1;  ;  ;  ; 13.35; 57.2
24.07.2024 08:30:00; 93.6; 10.4; 93.4; 10.0; 12.78; 11.82; 0.41; 3160; -19.52; -1.48; 0.0; 77.8; 12.3; 58.1; 13.2;  ;  ;  ; 13.29; 57.2
24.07.2024 08:40:00; 94.4; 10.2; 94.0; 9.9; 12.76; 11.81; 0.44; 3174; -12.62; -1.10; 0.0; 77.8; 12.3; 58.1; 13.2;  ;  ;  ; 13.50; 57.2
24.07.2024 08:50:00; 94.5; 10.1; 94.3; 9.8; 12.75; 11.81; 0.48; 3473; -10.32; -0.84; 0.0; 77.8; 12.3; 58.1; 13.2;  ;  ;  ; 13.55; 57.2
24.07.2024 09:00:00; 95.1; 9.9; 94.6; 9.6; 12.74; 11.80; 0.47; 3121; -8.92; -0.68; 0.0; 77.7; 12.3; 58.1; 13.2;  ;  ;  ; 13.55; 57.2
24.07.2024 09:10:00; 94.4; 10.0; 93.9; 9.7; 12.73; 11.79; 0.49; 3231; -12.78; -0.60; 0.0; 77.8; 12.3; 58.1; 13.2;  ;  ;  ; 13.55; 57.2
24.07.2024 09:20:00; 93.3; 10.4; 93.1; 10.1; 12.72; 11.78; 0.36; 3172; -15.74; -0.58; 0.0; 77.8; 12.3; 58.1; 13.2;  ;  ;  ; 13.65; 57.2
24.07.2024 09:30:00; 89.5; 10.7; 88.9; 10.4; 12.71; 11.78; 0.48; 3137; -15.44; -0.57; 0.0; 77.8; 12.3; 58.1; 13.2;  ;  ;  ; 13.50; 57.2
24.07.2024 09:40:00; 88.3; 11.5; 87.5; 11.0; 12.70; 11.77; 0.59; 3062; -53.44; -0.49; 0.0; 77.8; 12.4; 58.1; 13.2;  ;  ;  ; 13.45; 57.2
24.07.2024 09:50:00; 85.0; 12.7; 85.4; 11.8; 12.69; 11.75; 0.74; 3213; -85.55; -0.34; 0.0; 77.7; 12.3; 58.1; 13.2;  ;  ;  ; 13.40; 57.2
24.07.2024 10:00:00; 89.5; 12.1; 89.8; 11.4; 12.69; 11.74; 0.54; 3298; -49.10; 0.04; 0.0; 77.7; 12.4; 58.1; 13.3;  ;  ;  ; 13.35; 57.2
24.07.2024 10:10:00; 92.6; 11.3; 92.9; 10.9; 12.68; 11.73; 0.32; 3378; -10.40; 0.70; 0.0; 77.7; 12.3; 58.1; 13.3;  ;  ;  ; 13.45; 57.2
24.07.2024 10:20:00; 82.2; 12.6; 82.7; 11.7; 12.68; 11.74; 0.38; 10; -90.07; 1.28; 0.0; 77.7; 12.3; 58.0; 13.3;  ;  ;  ; 13.50; 57.2
24.07.2024 10:30:00; 82.0; 14.2; 83.8; 12.9; 12.67; 11.74; 0.49; 3174; -89.43; 1.65; 0.0; 77.7; 12.3; 58.0; 13.4;  ;  ;  ; 13.45; 57.2
24.07.2024 10:40:00; 83.2; 13.9; 85.8; 12.6; 12.66; 11.73; 0.56; 63; 41.79; 2.30; 0.0; 77.7; 12.3; 58.0; 13.5;  ;  ;  ; 13.40; 57.2
24.07.2024 10:50:00; 95.8; 10.6; 93.8; 10.5; 12.66; 11.75; 0.64; 3408; -12.31; 3.63; 0.8; 77.7; 12.3; 58.1; 13.5;  ;  ;  ; 13.35; 58.0
24.07.2024 11:00:00; 94.1; 10.9; 90.8; 10.6; 12.66; 11.76; 0.76; 3305; -1.90; 4.83; 0.6; 77.7; 12.3; 58.1; 13.6;  ;  ;  ; 13.35; 58.6
24.07.2024 11:10:00; 96.4; 11.3; 93.1; 10.8; 12.66; 11.77; 0.65; 3282; -68.66; 5.36; 0.0; 77.7; 12.3; 58.2; 13.7;  ;  ;  ; 13.40; 58.6
24.07.2024 11:20:00; 95.3; 12.4; 92.9; 11.6; 12.66; 11.78; 0.54; 3471; -62.49; 5.61; 0.0; 77.7; 12.3; 58.2; 13.8;  ;  ;  ; 13.40; 58.6
24.07.2024 11:30:00; 96.2; 10.6; 94.0; 10.5; 12.66; 11.79; 0.33; 3331; -14.05; 6.05; 0.8; 77.7; 12.3; 58.3; 13.8;  ;  ;  ; 13.55; 59.4
24.07.2024 11:40:00; 96.6; 10.2; 95.2; 10.0; 12.66; 11.80; 0.59; 3282; -23.29; 6.77; 0.0; 77.7; 12.3; 58.4; 13.9;  ;  ;  ; 13.35; 59.4
24.07.2024 11:50:00; 95.2; 11.6; 93.6; 11.1; 12.67; 11.81; 0.67; 3222; -93.39; 6.87; 0.0; 77.7; 12.3; 58.5; 14.0;  ;  ;  ; 13.40; 59.4
24.07.2024 12:00:00; 94.9; 12.3; 93.3; 11.7; 12.67; 11.82; 0.31; 3289; -50.89; 6.94; 0.0; 77.7; 12.4; 58.5; 14.0;  ;  ;  ; 13.35; 59.4
24.07.2024 12:10:00; 90.9; 12.5; 88.9; 11.7; 12.68; 11.83; 0.44; 3022; -69.97; 7.50; 0.0; 77.7; 12.3; 58.5; 14.1;  ;  ;  ; 13.45; 59.4
24.07.2024 12:20:00; 91.4; 11.7; 90.1; 11.3; 12.68; 11.84; 0.74; 70; -6.37; 8.39; 0.0; 77.7; 12.3; 58.5; 14.2;  ;  ;  ; 13.55; 59.4
24.07.2024 12:30:00; 85.7; 12.9; 84.6; 11.9; 12.70; 11.86; 0.95; 3157; -55.05; 9.42; 0.0; 77.7; 12.3; 58.5; 14.3;  ;  ;  ; 13.35; 59.4
24.07.2024 12:40:00; 86.4; 13.2; 85.2; 12.2; 12.70; 11.88; 0.60; 3273; -105.47; 10.20; 0.0; 77.7; 12.3; 58.5; 14.4;  ;  ;  ; 13.50; 59.4
24.07.2024 12:50:00; 86.3; 13.9; 85.5; 12.9; 12.71; 11.91; 0.51; 3400; -157.35; 11.26; 0.0; 77.7; 12.3; 58.5; 14.6;  ;  ;  ; 13.35; 59.4
24.07.2024 13:00:00; 78.4; 15.3; 80.0; 13.6; 12.73; 11.94; 0.67; 3039; -150.35; 12.69; 0.0; 77.7; 12.4; 58.5; 14.7;  ;  ;  ; 13.29; 59.4
24.07.2024 13:10:00; 78.3; 15.4; 79.3; 13.7; 12.74; 11.98; 0.53; 3039; -175.98; 14.28; 0.0; 77.7; 12.3; 58.5; 14.9;  ;  ;  ; 13.24; 59.4
24.07.2024 13:20:00; 79.1; 14.4; 80.0; 13.2; 12.75; 12.03; 0.47; 32; -97.80; 16.14; 0.0; 77.7; 12.3; 58.5; 15.1;  ;  ;  ; 13.19; 59.4
24.07.2024 13:30:00; 92.0; 12.1; 90.2; 11.7; 12.78; 12.07; 0.47; 3398; -0.94; 17.70; 0.2; 77.7; 12.3; 58.5; 15.2;  ;  ;  ; 13.40; 59.6
24.07.2024 13:40:00; 96.6; 12.3; 93.7; 11.7; 12.80; 12.12; 0.56; 3011; -146.98; 18.19; 0.6; 77.7; 12.4; 58.5; 15.4;  ;  ;  ; 13.40; 60.2
24.07.2024 13:50:00; 93.6; 13.4; 91.8; 12.5; 12.82; 12.16; 0.52; 3169; -126.61; 17.55; 0.0; 77.7; 12.3; 58.5; 15.4;  ;  ;  ; 13.24; 60.2
24.07.2024 14:00:00; 87.5; 12.3; 85.6; 11.8; 12.85; 12.21; 0.53; 3115; -29.80; 17.11; 0.0; 77.7; 12.3; 58.5; 15.4;  ;  ;  ; 13.29; 60.2
24.07.2024 14:10:00; 85.1; 14.0; 84.6; 12.9; 12.89; 12.26; 0.69; 3116; -168.67; 17.33; 0.0; 77.7; 12.3; 58.5; 15.5;  ;  ;  ; 13.35; 60.2
24.07.2024 14:20:00; 88.7; 12.9; 88.1; 12.2; 12.92; 12.32; 0.52; 3433; -71.51; 17.58; 0.0; 77.7; 12.3; 58.5; 15.6;  ;  ;  ; 13.24; 60.2
24.07.2024 14:30:00; 80.7; 14.5; 82.8; 13.0; 12.96; 12.36; 0.78; 3274; -155.78; 17.87; 0.0; 77.7; 12.3; 58.5; 15.6;  ;  ;  ; 13.35; 60.2
24.07.2024 14:40:00; 82.4; 14.7; 84.9; 13.4; 13.00; 12.41; 0.52; 3293; -147.39; 18.00; 0.0; 77.7; 12.3; 58.5; 15.8;  ;  ;  ; 13.24; 60.2
24.07.2024 14:50:00; 88.8; 14.5; 91.4; 12.9; 13.04; 12.46; 0.46; 3260; -131.46; 18.41; 0.0; 77.7; 12.3; 58.5; 15.9;  ;  ;  ; 13.24; 60.2
24.07.2024 15:00:00; 77.9; 15.1; 81.6; 13.4; 13.08; 12.51; 0.47; 3327; -151.58; 19.09; 0.0; 77.7; 12.3; 58.5; 16.0;  ;  ;  ; 13.29; 60.2
24.07.2024 15:10:00; 79.9; 14.7; 82.2; 13.3; 13.12; 12.57; 0.49; 3287; -132.29; 19.70; 0.0; 77.7; 12.3; 58.4; 16.1;  ;  ;  ; 13.55; 60.2
24.07.2024 15:20:00; 75.8; 14.8; 77.3; 13.5; 13.17; 12.62; 0.78; 3152; -125.71; 20.24; 0.0; 77.7; 12.3; 58.4; 16.3;  ;  ;  ; 13.29; 60.2
24.07.2024 15:30:00; 79.0; 14.8; 80.9; 13.4; 13.22; 12.68; 0.42; 3476; -134.61; 20.43; 0.0; 77.7; 12.3; 58.4; 16.4;  ;  ;  ; 13.29; 60.2
24.07.2024 15:40:00; 75.1; 15.3; 77.3; 14.0; 13.26; 12.72; 0.59; 3189; -152.62; 20.31; 0.0; 77.7; 12.3; 58.4; 16.4;  ;  ;  ; 13.29; 60.2
24.07.2024 15:50:00; 80.2; 13.5; 82.0; 12.5; 13.31; 12.75; 0.66; 3458; -40.37; 20.07; 0.0; 77.7; 12.3; 58.3; 16.5;  ;  ;  ; 13.29; 60.2
24.07.2024 16:00:00; 78.7; 14.0; 80.2; 12.7; 13.37; 12.78; 0.62; 3554; -117.69; 19.70; 0.0; 77.7; 12.3; 58.3; 16.5;  ;  ;  ; 13.40; 60.2
24.07.2024 16:10:00; 79.9; 13.1; 81.6; 12.2; 13.42; 12.80; 0.73; 3514; -25.75; 18.97; 0.0; 77.7; 12.3; 58.3; 16.5;  ;  ;  ; 13.29; 60.2
24.07.2024 16:20:00; 75.2; 14.5; 76.9; 13.2; 13.47; 12.81; 0.60; 3178; -38.62; 18.11; 0.0; 77.7; 12.3; 58.3; 16.5;  ;  ;  ; 13.35; 60.2
24.07.2024 16:30:00; 83.8; 12.4; 84.1; 11.9; 13.53; 12.82; 0.50; 3401; -8.52; 17.19; 0.0; 77.7; 12.3; 58.3; 16.5;  ;  ;  ; 13.55; 60.2
24.07.2024 16:40:00; 85.5; 12.0; 85.4; 11.6; 13.58; 12.83; 0.61; 3092; -21.13; 16.28; 0.0; 77.7; 12.3; 58.3; 16.5;  ;  ;  ; 13.24; 60.2
24.07.2024 16:50:00; 85.5; 11.9; 86.1; 11.5; 13.64; 12.84; 0.60; 3319; -31.41; 15.20; 0.0; 77.7; 12.3; 58.2; 16.4;  ;  ;  ; 13.55; 60.2
24.07.2024 17:00:00; 82.7; 11.7; 82.2; 11.2; 13.69; 12.85; 0.64; 3257; -36.12; 13.96; 0.0; 77.7; 12.3; 58.2; 16.3;  ;  ;  ; 13.45; 60.2
24.07.2024 17:10:00; 82.6; 11.7; 82.7; 11.2; 13.74; 12.85; 0.87; 3233; -26.49; 12.77; 0.0; 77.7; 12.3; 58.2; 16.2;  ;  ;  ; 13.35; 60.2
24.07.2024 17:20:00; 86.5; 11.5; 86.7; 11.1; 13.79; 12.83; 0.44; 3406; -19.65; 11.69; 0.0; 77.7; 12.3; 58.2; 16.1;  ;  ;  ; 13.40; 60.2
24.07.2024 17:30:00; 92.9; 11.0; 93.3; 10.6; 13.84; 12.81; 0.52; 3425; -6.59; 10.65; 0.0; 77.7; 12.3; 58.2; 16.0;  ;  ;  ; 13.65; 60.2
24.07.2024 17:40:00; 96.6; 10.5; 96.2; 10.3; 13.88; 12.79; 0.46; 3415; -3.76; 9.63; 0.0; 77.7; 12.3; 58.2; 15.9;  ;  ;  ; 13.55; 60.2
24.07.2024 17:50:00; 96.6; 10.1; 96.2; 10.0; 13.91; 12.76; 0.67; 3506; -3.92; 8.67; 0.0; 77.7; 12.3; 58.2; 15.8;  ;  ;  ; 13.55; 60.2
24.07.2024 18:00:00; 96.6; 9.5; 96.2; 9.4; 13.95; 12.74; 0.85; 3520; 0.99; 7.72; 0.2; 77.7; 12.3; 58.2; 15.7;  ;  ;  ; 13.50; 60.4
24.07.2024 18:10:00; 96.6; 9.6; 96.2; 9.5; 13.97; 12.71; 0.50; 3228; -1.53; 6.74; 0.2; 77.7; 12.3; 58.2; 15.6;  ;  ;  ; 13.40; 60.6
24.07.2024 18:20:00; 96.6; 9.5; 96.2; 9.3; 14.00; 12.68; 0.60; 3289; -7.13; 5.76; 0.1; 77.7; 12.3; 58.2; 15.5;  ;  ;  ; 13.40; 60.7
24.07.2024 18:30:00; 96.6; 9.4; 96.2; 9.3; 14.01; 12.65; 0.68; 3307; -6.33; 4.87; 0.0; 77.7; 12.3; 58.2; 15.4;  ;  ;  ; 13.40; 60.7
24.07.2024 18:40:00; 96.6; 9.2; 96.2; 9.0; 14.03; 12.61; 0.58; 3416; -1.59; 4.09; 0.0; 77.7; 12.3; 58.2; 15.2;  ;  ;  ; 13.45; 60.7
24.07.2024 18:50:00; 96.3; 8.7; 96.2; 8.7; 14.04; 12.57; 0.60; 3383; 4.36; 3.43; 0.0; 77.7; 12.3; 58.3; 15.2;  ;  ;  ; 13.55; 60.7
24.07.2024 19:00:00; 96.4; 9.2; 96.1; 9.0; 14.04; 12.53; 0.44; 3361; -18.75; 2.85; 0.0; 77.7; 12.3; 58.3; 15.0;  ;  ;  ; 13.60; 60.7
24.07.2024 19:10:00; 93.3; 9.6; 93.7; 9.3; 14.05; 12.50; 0.44; 3310; -21.39; 2.28; 0.0; 77.7; 12.3; 58.3; 15.0;  ;  ;  ; 13.50; 60.7
24.07.2024 19:20:00; 92.3; 9.5; 92.8; 9.2; 14.04; 12.46; 0.54; 3498; -1.99; 1.77; 0.0; 77.7; 12.3; 58.3; 14.9;  ;  ;  ; 13.45; 60.7
24.07.2024 19:30:00; 91.6; 9.2; 91.7; 8.9; 14.04; 12.42; 0.58; 3452; 1.79; 1.34; 0.0; 77.7; 12.3; 58.3; 14.8;  ;  ;  ; 13.35; 60.7
24.07.2024 19:40:00; 92.3; 8.7; 92.3; 8.6; 14.03; 12.39; 0.57; 3425; 8.42; 0.96; 0.0; 77.7; 12.3; 58.3; 14.8;  ;  ;  ; 13.35; 60.7
24.07.2024 19:50:00; 90.0; 8.5; 89.7; 8.5; 14.02; 12.36; 0.95; 3441; 10.81; 0.54; 0.0; 77.7; 12.3; 58.3; 14.7;  ;  ;  ; 13.29; 60.7
24.07.2024 20:00:00; 89.7; 8.5; 89.0; 8.5; 14.01; 12.32; 0.65; 3378; 8.72; 0.03; 0.0; 77.7; 12.3; 58.3; 14.6;  ;  ;  ; 13.29; 60.7
24.07.2024 20:10:00; 91.1; 8.3; 89.8; 8.5; 14.00; 12.28; 0.73; 3393; 10.58; -0.53; 0.0; 77.7; 12.3; 58.3; 14.5;  ;  ;  ; 13.35; 60.7
24.07.2024 20:20:00; 92.6; 8.2; 91.1; 8.4; 13.98; 12.24; 0.91; 3423; 10.35; -1.10; 0.0; 77.7; 12.3; 58.3; 14.4;  ;  ;  ; 13.29; 60.7
24.07.2024 20:30:00; 94.1; 8.2; 92.6; 8.3; 13.97; 12.20; 0.79; 3480; 10.83; -1.67; 0.0; 77.7; 12.3; 58.3; 14.2;  ;  ;  ; 13.29; 60.7
24.07.2024 20:40:00; 95.3; 8.1; 93.8; 8.3; 13.95; 12.16; 0.54; 3470; 12.11; -2.19; 0.0; 77.7; 12.3; 58.3; 14.2;  ;  ;  ; 13.29; 60.7
24.07.2024 20:50:00; 96.2; 8.2; 94.7; 8.3; 13.93; 12.11; 0.55; 3470; 11.42; -2.67; 0.0; 77.7; 12.3; 58.3; 14.1;  ;  ;  ; 13.24; 60.7
24.07.2024 21:00:00; 96.2; 8.2; 94.8; 8.3; 13.91; 12.07; 0.61; 3436; 12.18; -3.10; 0.0; 77.7; 12.3; 58.3; 14.0;  ;  ;  ; 13.19; 60.7
24.07.2024 21:10:00; 96.6; 8.2; 95.5; 8.3; 13.89; 12.03; 0.59; 3405; 8.01; -3.48; 0.0; 77.7; 12.3; 58.3; 13.9;  ;  ;  ; 13.19; 60.7
