Labels:; RVT81 Vlhkost_0,3m; RVT81 Teplota_0,3m; RVT81 Vlhkost 2m; RVT81 Teplota 2m; PT100 Teplota; PT100 Teplota 2; WS200 Rychlost Větru; WS200 Směr Větru; Hukseflux; NR Lite 2; Srážkoměr; Vlhk. půdy 10cm; Tepl. půdy 10cm; Vlhk. půdy 25cm; Tepl. půdy 25cm; Abs. tlak vzduchu; WS200 Quality; WS200 V-MAX; VACCU; Srážkoměr
06.08.2024 00:10:00; 96.6; 5.3; 93.4; 6.4; 12.90; 10.92; 0.11; 3212; 15.23; -7.05; 0.0; 76.4; 12.2; 62.6; 12.0;  ;  ;  ; 12.98; 108.5
06.08.2024 00:11:00; 96.6; 5.2; 93.5; 6.4; 12.89; 10.92; 0.11; 3204; 14.38; -7.08; 0.0; 76.4; 12.2; 62.6; 12.0;  ;  ;  ; 12.98; 108.5
06.08.2024 00:12:00; 96.6; 5.2; 94.2; 6.4; 12.89; 10.92; 0.15; 3022; 14.49; -7.10; 0.0; 76.4; 12.2; 62.6; 12.0;  ;  ;  ; 12.98; 108.5
06.08.2024 00:13:00; 96.6; 5.1; 94.1; 6.4; 12.89; 10.91; 0.11; 3085; 14.39; -7.13; 0.0; 76.4; 12.2; 62.6; 11.9;  ;  ;  ; 12.98; 108.5
06.08.2024 00:14:00; 96.6; 5.1; 94.0; 6.3; 12.88; 10.92; 0.10; 3060; 14.41; -7.16; 0.0; 76.4; 12.2; 62.6; 11.9;  ;  ;  ; 12.93; 108.5
06.08.2024 00:15:00; 96.6; 5.0; 94.4; 6.3; 12.88; 10.91; 0.13; 3121; 14.65; -7.18; 0.0; 76.4; 12.1; 62.6; 11.9;  ;  ;  ; 12.98; 108.5
06.08.2024 00:16:00; 96.6; 5.1; 94.3; 6.3; 12.88; 10.91; 0.16; 3143; 15.31; -7.21; 0.0; 76.4; 12.1; 62.6; 11.9;  ;  ;  ; 12.98; 108.5
06.08.2024 00:17:00; 96.6; 5.1; 94.0; 6.3; 12.88; 10.91; 0.13; 3080; 14.43; -7.24; 0.0; 76.4; 12.1; 62.6; 11.9;  ;  ;  ; 12.98; 108.5
06.08.2024 00:18:00; 96.6; 5.1; 94.1; 6.2; 12.87; 10.91; 0.16; 3183; 15.08; -7.27; 0.0; 76.4; 12.1; 62.6; 11.9;  ;  ;  ; 12.93; 108.5
06.08.2024 00:19:00; 96.6; 5.1; 93.7; 6.2; 12.87; 10.91; 0.19; 3207; 14.60; -7.29; 0.0; 76.4; 12.1; 62.6; 11.9;  ;  ;  ; 12.98; 108.5
06.08.2024 00:20:00; 96.6; 5.0; 93.5; 6.0; 12.87; 10.90; 0.15; 3181; 14.61; -7.32; 0.0; 76.4; 12.1; 62.6; 11.9;  ;  ;  ; 12.98; 108.5
06.08.2024 00:21:00; 96.6; 5.0; 93.6; 5.9; 12.86; 10.90; 0.14; 3186; 14.72; -7.34; 0.0; 76.4; 12.2; 62.6; 11.9;  ;  ;  ; 12.98; 108.5
06.08.2024 00:22:00; 96.6; 4.9; 93.7; 5.8; 12.86; 10.90; 0.12; 3165; 14.67; -7.37; 0.0; 76.4; 12.2; 62.6; 11.9;  ;  ;  ; 12.93; 108.5
06.08.2024 00:23:00; 96.6; 4.8; 93.5; 5.6; 12.86; 10.90; 0.13; 2850; 14.62; -7.40; 0.0; 76.4; 12.2; 62.6; 11.9;  ;  ;  ; 12.98; 108.5
06.08.2024 00:24:00; 96.2; 4.6; 93.6; 5.4; 12.85; 10.90; 0.16; 2821; 14.36; -7.42; 0.0; 76.4; 12.2; 62.6; 11.8;  ;  ;  ; 12.98; 108.5
06.08.2024 00:25:00; 96.4; 4.6; 94.8; 5.4; 12.85; 10.90; 0.16; 2868; 14.53; -7.45; 0.0; 76.4; 12.2; 62.6; 11.9;  ;  ;  ; 12.98; 108.5
06.08.2024 00:26:00; 96.6; 4.6; 95.1; 5.4; 12.85; 10.89; 0.16; 2869; 14.69; -7.48; 0.0; 76.4; 12.2; 62.6; 11.8;  ;  ;  ; 12.98; 108.5
06.08.2024 00:27:00; 96.6; 4.6; 95.4; 5.5; 12.85; 10.90; 0.12; 2875; 14.64; -7.50; 0.0; 76.4; 12.1; 62.6; 11.8;  ;  ;  ; 12.98; 108.5
06.08.2024 00:28:00; 96.6; 4.6; 95.4; 5.6; 12.84; 10.89; 0.10; 2913; 14.18; -7.52; 0.0; 76.4; 12.2; 62.6; 11.8;  ;  ;  ; 12.98; 108.5
06.08.2024 00:29:00; 96.6; 4.6; 95.5; 5.6; 12.84; 10.89; 0.10; 3025; 14.61; -7.55; 0.0; 76.4; 12.1; 62.6; 11.8;  ;  ;  ; 12.98; 108.5
06.08.2024 00:30:00; 96.6; 4.6; 95.5; 5.5; 12.84; 10.89; 0.10; 3065; 14.54; -7.57; 0.0; 76.4; 12.2; 62.6; 11.8;  ;  ;  ; 12.98; 108.5
06.08.2024 00:31:00; 96.6; 4.5; 95.3; 5.5; 12.84; 10.88; 0.08; 3040; 14.37; -7.60; 0.0; 76.4; 12.1; 62.6; 11.8;  ;  ;  ; 12.98; 108.5
06.08.2024 00:32:00; 96.6; 4.5; 95.3; 5.4; 12.83; 10.88; 0.07; 3023; 14.41; -7.62; 0.0; 76.4; 12.2; 62.6; 11.8;  ;  ;  ; 12.98; 108.5
06.08.2024 00:33:00; 96.6; 4.5; 95.3; 5.4; 12.83; 10.88; 0.08; 2991; 14.36; -7.64; 0.0; 76.4; 12.2; 62.6; 11.8;  ;  ;  ; 12.93; 108.5
06.08.2024 00:34:00; 96.6; 4.4; 95.3; 5.4; 12.83; 10.88; 0.08; 3072; 14.36; -7.66; 0.0; 76.4; 12.2; 62.6; 11.8;  ;  ;  ; 12.98; 108.5
06.08.2024 00:35:00; 96.6; 4.3; 95.2; 5.3; 12.82; 10.88; 0.11; 3254; 14.54; -7.68; 0.0; 76.4; 12.1; 62.6; 11.8;  ;  ;  ; 12.98; 108.5
06.08.2024 00:36:00; 96.6; 4.3; 95.5; 5.3; 12.82; 10.88; 0.08; 3504; 13.98; -7.71; 0.0; 76.4; 12.1; 62.6; 11.7;  ;  ;  ; 12.93; 108.5
06.08.2024 00:37:00; 96.6; 4.4; 95.7; 5.4; 12.81; 10.87; 0.17; 3433; 15.15; -7.73; 0.0; 76.4; 12.2; 62.6; 11.8;  ;  ;  ; 12.98; 108.5
06.08.2024 00:38:00; 96.6; 4.5; 95.8; 5.4; 12.81; 10.87; 0.13; 3383; 14.17; -7.75; 0.0; 76.4; 12.2; 62.6; 11.8;  ;  ;  ; 12.98; 108.5
06.08.2024 00:39:00; 96.6; 4.6; 96.1; 5.5; 12.81; 10.87; 0.19; 3499; 14.06; -7.77; 0.0; 76.4; 12.2; 62.6; 11.8;  ;  ;  ; 12.93; 108.5
06.08.2024 00:40:00; 96.6; 4.8; 96.2; 5.6; 12.81; 10.87; 0.22; 3564; 15.15; -7.79; 0.0; 76.4; 12.1; 62.6; 11.8;  ;  ;  ; 12.98; 108.5
06.08.2024 00:41:00; 96.6; 4.8; 96.2; 5.7; 12.80; 10.86; 0.21; 3583; 14.43; -7.81; 0.0; 76.4; 12.1; 62.6; 11.8;  ;  ;  ; 12.93; 108.5
06.08.2024 00:42:00; 96.6; 4.9; 96.0; 5.8; 12.80; 10.86; 0.23; 49; 13.77; -7.83; 0.0; 76.4; 12.2; 62.6; 11.8;  ;  ;  ; 12.93; 108.5
06.08.2024 00:43:00; 96.6; 5.0; 95.7; 5.8; 12.80; 10.86; 0.20; 56; 14.05; -7.85; 0.0; 76.4; 12.2; 62.6; 11.7;  ;  ;  ; 12.98; 108.5
06.08.2024 00:44:00; 96.6; 5.1; 95.4; 5.9; 12.80; 10.86; 0.22; 43; 14.86; -7.87; 0.0; 76.4; 12.2; 62.6; 11.7;  ;  ;  ; 12.98; 108.5
06.08.2024 00:45:00; 96.6; 5.2; 95.1; 6.0; 12.79; 10.86; 0.20; 22; 14.38; -7.89; 0.0; 76.4; 12.2; 62.6; 11.7;  ;  ;  ; 12.98; 108.5
06.08.2024 00:46:00; 96.6; 5.2; 95.0; 6.0; 12.79; 10.85; 0.22; 46; 14.63; -7.91; 0.0; 76.4; 12.2; 62.6; 11.7;  ;  ;  ; 12.98; 108.5
06.08.2024 00:47:00; 96.6; 5.2; 94.9; 6.0; 12.79; 10.85; 0.19; 6; 14.45; -7.93; 0.0; 76.4; 12.2; 62.6; 11.7;  ;  ;  ; 12.98; 108.5
06.08.2024 00:48:00; 96.6; 5.2; 95.1; 6.0; 12.78; 10.85; 0.24; 55; 14.47; -7.95; 0.0; 76.4; 12.1; 62.6; 11.7;  ;  ;  ; 12.98; 108.5
06.08.2024 00:49:00; 96.6; 5.2; 94.7; 6.0; 12.78; 10.85; 0.20; 29; 14.59; -7.97; 0.0; 76.4; 12.2; 62.6; 11.7;  ;  ;  ; 12.98; 108.5
06.08.2024 00:50:00; 96.6; 5.2; 94.8; 6.1; 12.78; 10.85; 0.25; 95; 14.39; -7.99; 0.0; 76.4; 12.1; 62.6; 11.7;  ;  ;  ; 12.93; 108.5
06.08.2024 00:51:00; 96.6; 5.3; 94.8; 6.1; 12.77; 10.84; 0.22; 49; 14.31; -8.01; 0.0; 76.4; 12.1; 62.6; 11.7;  ;  ;  ; 12.98; 108.5
06.08.2024 00:52:00; 96.6; 5.4; 94.6; 6.2; 12.77; 10.84; 0.23; 3574; 14.59; -8.03; 0.0; 76.4; 12.1; 62.6; 11.7;  ;  ;  ; 12.98; 108.5
06.08.2024 00:53:00; 96.6; 5.4; 94.5; 6.2; 12.78; 10.84; 0.17; 35; 14.65; -8.05; 0.0; 76.4; 12.1; 62.6; 11.7;  ;  ;  ; 12.98; 108.5
06.08.2024 00:54:00; 96.6; 5.4; 94.6; 6.2; 12.78; 10.84; 0.19; 3486; 14.69; -8.07; 0.0; 76.4; 12.1; 62.6; 11.7;  ;  ;  ; 12.98; 108.5
06.08.2024 00:55:00; 96.6; 5.4; 94.5; 6.1; 12.77; 10.84; 0.14; 3489; 14.90; -8.09; 0.0; 76.4; 12.2; 62.6; 11.6;  ;  ;  ; 12.93; 108.5
06.08.2024 00:56:00; 96.6; 5.3; 94.6; 6.1; 12.77; 10.83; 0.15; 3410; 14.84; -8.10; 0.0; 76.4; 12.2; 62.6; 11.6;  ;  ;  ; 12.93; 108.5
06.08.2024 00:57:00; 96.6; 5.3; 94.5; 6.1; 12.77; 10.83; 0.18; 3411; 15.10; -8.12; 0.0; 76.4; 12.2; 62.6; 11.6;  ;  ;  ; 12.98; 108.5
06.08.2024 00:58:00; 96.6; 5.3; 94.5; 6.1; 12.76; 10.83; 0.16; 3375; 14.58; -8.14; 0.0; 76.4; 12.2; 62.6; 11.6;  ;  ;  ; 12.93; 108.5
06.08.2024 00:59:00; 96.6; 5.3; 94.6; 6.0; 12.76; 10.83; 0.15; 3404; 14.67; -8.16; 0.0; 76.4; 12.2; 62.6; 11.6;  ;  ;  ; 12.98; 108.5
06.08.2024 01:00:00; 96.6; 5.2; 94.5; 6.0; 12.76; 10.82; 0.12; 3411; 14.48; -8.18; 0.0; 76.4; 12.1; 62.6; 11.6;  ;  ;  ; 12.93; 108.5
06.08.2024 01:01:00; 96.6; 5.2; 94.6; 6.0; 12.75; 10.82; 0.12; 3328; 15.15; -8.19; 0.0; 76.4; 12.1; 62.6; 11.6;  ;  ;  ; 12.93; 108.5
06.08.2024 01:02:00; 96.6; 5.1; 94.5; 5.9; 12.75; 10.82; 0.09; 3146; 15.19; -8.21; 0.0; 76.4; 12.2; 62.6; 11.6;  ;  ;  ; 12.93; 108.5
06.08.2024 01:03:00; 96.3; 4.9; 93.2; 5.6; 12.75; 10.82; 0.11; 2826; 14.95; -8.23; 0.0; 76.4; 12.1; 62.6; 11.6;  ;  ;  ; 12.93; 108.5
06.08.2024 01:04:00; 95.1; 4.6; 93.0; 5.4; 12.74; 10.82; 0.13; 2602; 14.63; -8.24; 0.0; 76.4; 12.1; 62.6; 11.5;  ;  ;  ; 12.98; 108.5
06.08.2024 01:05:00; 95.0; 4.5; 94.5; 5.2; 12.75; 10.81; 0.10; 2735; 14.69; -8.26; 0.0; 76.4; 12.2; 62.6; 11.6;  ;  ;  ; 12.93; 108.5
06.08.2024 01:06:00; 95.3; 4.4; 94.8; 5.2; 12.74; 10.81; 0.11; 2753; 14.87; -8.28; 0.0; 76.4; 12.2; 62.6; 11.6;  ;  ;  ; 12.93; 108.5
06.08.2024 01:07:00; 95.9; 4.3; 95.5; 5.3; 12.74; 10.81; 0.12; 2889; 14.69; -8.29; 0.0; 76.4; 12.1; 62.6; 11.5;  ;  ;  ; 12.98; 108.5
06.08.2024 01:08:00; 96.6; 4.3; 96.0; 5.3; 12.73; 10.81; 0.11; 2907; 14.64; -8.31; 0.0; 76.4; 12.2; 62.6; 11.6;  ;  ;  ; 12.98; 108.5
06.08.2024 01:09:00; 96.6; 4.3; 96.2; 5.3; 12.73; 10.80; 0.09; 2831; 14.45; -8.32; 0.0; 76.4; 12.1; 62.6; 11.5;  ;  ;  ; 12.93; 108.5
06.08.2024 01:10:00; 96.6; 4.2; 96.2; 5.3; 12.73; 10.80; 0.11; 2686; 14.08; -8.33; 0.0; 76.4; 12.2; 62.6; 11.6;  ;  ;  ; 12.93; 108.5
06.08.2024 01:11:00; 96.6; 4.2; 96.2; 5.4; 12.72; 10.80; 0.11; 2612; 14.06; -8.35; 0.0; 76.4; 12.2; 62.6; 11.5;  ;  ;  ; 12.93; 108.5
06.08.2024 01:12:00; 96.6; 4.1; 96.2; 5.5; 12.72; 10.79; 0.11; 2535; 14.51; -8.36; 0.0; 76.4; 12.2; 62.6; 11.5;  ;  ;  ; 12.93; 108.5
06.08.2024 01:13:00; 96.6; 4.2; 96.2; 5.7; 12.72; 10.79; 0.12; 2578; 15.03; -8.38; 0.0; 76.4; 12.2; 62.6; 11.5;  ;  ;  ; 12.93; 108.5
06.08.2024 01:14:00; 96.6; 4.2; 96.0; 5.7; 12.71; 10.79; 0.12; 2531; 14.35; -8.39; 0.0; 76.4; 12.2; 62.6; 11.5;  ;  ;  ; 12.93; 108.5
06.08.2024 01:15:00; 96.6; 4.2; 94.6; 5.6; 12.71; 10.79; 0.07; 2889; 14.29; -8.41; 0.0; 76.4; 12.1; 62.6; 11.5;  ;  ;  ; 12.93; 108.5
06.08.2024 01:16:00; 96.6; 4.2; 94.9; 5.6; 12.71; 10.79; 0.07; 3009; 14.29; -8.42; 0.0; 76.4; 12.1; 62.6; 11.5;  ;  ;  ; 12.93; 108.5
06.08.2024 01:17:00; 96.6; 4.2; 95.4; 5.6; 12.70; 10.78; 0.10; 3106; 14.28; -8.43; 0.0; 76.4; 12.2; 62.6; 11.5;  ;  ;  ; 12.93; 108.5
06.08.2024 01:18:00; 96.6; 4.2; 95.4; 5.6; 12.70; 10.78; 0.15; 2920; 14.69; -8.44; 0.0; 76.4; 12.1; 62.6; 11.5;  ;  ;  ; 12.98; 108.5
06.08.2024 01:19:00; 96.6; 4.4; 95.5; 5.6; 12.70; 10.78; 0.11; 2849; 14.39; -8.46; 0.0; 76.4; 12.2; 62.6; 11.5;  ;  ;  ; 12.93; 108.5
06.08.2024 01:20:00; 96.6; 4.3; 95.1; 5.5; 12.70; 10.77; 0.09; 3120; 14.23; -8.47; 0.0; 76.4; 12.1; 62.6; 11.5;  ;  ;  ; 12.93; 108.5
06.08.2024 01:21:00; 96.6; 4.3; 94.8; 5.5; 12.69; 10.77; 0.12; 3406; 14.01; -8.48; 0.0; 76.4; 12.2; 62.6; 11.5;  ;  ;  ; 12.93; 108.5
06.08.2024 01:22:00; 96.6; 4.3; 95.2; 5.5; 12.69; 10.77; 0.18; 21; 12.98; -8.49; 0.0; 76.4; 12.2; 62.6; 11.5;  ;  ;  ; 12.98; 108.5
06.08.2024 01:23:00; 96.6; 4.5; 96.1; 5.7; 12.69; 10.77; 0.24; 80; 13.09; -8.51; 0.0; 76.4; 12.2; 62.6; 11.4;  ;  ;  ; 12.93; 108.5
06.08.2024 01:24:00; 96.6; 4.6; 96.2; 5.8; 12.68; 10.77; 0.19; 73; 13.44; -8.52; 0.0; 76.4; 12.1; 62.6; 11.4;  ;  ;  ; 12.93; 108.5
06.08.2024 01:25:00; 96.6; 4.7; 96.2; 5.9; 12.68; 10.76; 0.17; 38; 13.83; -8.53; 0.0; 76.4; 12.2; 62.6; 11.4;  ;  ;  ; 12.93; 108.5
06.08.2024 01:26:00; 96.6; 4.8; 96.0; 6.0; 12.68; 10.76; 0.11; 12; 14.68; -8.54; 0.0; 76.4; 12.1; 62.6; 11.4;  ;  ;  ; 12.93; 108.5
06.08.2024 01:27:00; 96.6; 4.8; 95.9; 6.0; 12.67; 10.76; 0.08; 3481; 14.33; -8.56; 0.0; 76.4; 12.1; 62.6; 11.4;  ;  ;  ; 12.93; 108.5
06.08.2024 01:28:00; 96.6; 4.9; 95.9; 6.1; 12.67; 10.76; 0.05; 3414; 14.75; -8.57; 0.0; 76.4; 12.2; 62.6; 11.5;  ;  ;  ; 12.93; 108.5
06.08.2024 01:29:00; 96.6; 4.8; 95.7; 6.1; 12.67; 10.75; 0.04; 2335; 14.29; -8.59; 0.0; 76.4; 12.1; 62.6; 11.4;  ;  ;  ; 12.93; 108.5
06.08.2024 01:30:00; 96.6; 4.7; 94.4; 5.9; 12.66; 10.75; 0.04; 3361; 14.52; -8.60; 0.0; 76.4; 12.2; 62.6; 11.4;  ;  ;  ; 12.93; 108.5
06.08.2024 01:31:00; 96.6; 4.5; 94.6; 5.9; 12.66; 10.75; 0.05; 2311; 13.60; -8.61; 0.0; 76.4; 12.1; 62.6; 11.4;  ;  ;  ; 12.93; 108.5
06.08.2024 01:32:00; 96.6; 4.5; 95.0; 5.9; 12.66; 10.75; 0.10; 2783; 14.20; -8.63; 0.0; 76.4; 12.1; 62.6; 11.4;  ;  ;  ; 12.93; 108.5
06.08.2024 01:33:00; 96.6; 4.3; 94.9; 5.8; 12.65; 10.75; 0.10; 2653; 14.03; -8.64; 0.0; 76.4; 12.2; 62.6; 11.4;  ;  ;  ; 12.93; 108.5
06.08.2024 01:34:00; 96.6; 4.2; 95.2; 5.8; 12.65; 10.74; 0.13; 2686; 13.13; -8.65; 0.0; 76.4; 12.1; 62.6; 11.4;  ;  ;  ; 12.98; 108.5
06.08.2024 01:35:00; 96.6; 4.2; 95.0; 5.8; 12.65; 10.74; 0.12; 2442; 14.35; -8.66; 0.0; 76.4; 12.2; 62.6; 11.4;  ;  ;  ; 12.93; 108.5
06.08.2024 01:36:00; 96.6; 4.4; 95.1; 5.8; 12.65; 10.74; 0.11; 2486; 14.48; -8.68; 0.0; 76.4; 12.2; 62.6; 11.4;  ;  ;  ; 12.93; 108.5
06.08.2024 01:37:00; 96.6; 4.3; 94.9; 5.7; 12.65; 10.73; 0.14; 2734; 13.95; -8.69; 0.0; 76.4; 12.1; 62.6; 11.4;  ;  ;  ; 12.93; 108.5
06.08.2024 01:38:00; 96.6; 4.1; 95.2; 5.7; 12.64; 10.73; 0.10; 2857; 13.92; -8.70; 0.0; 76.4; 12.1; 62.6; 11.4;  ;  ;  ; 12.93; 108.5
06.08.2024 01:39:00; 96.6; 4.1; 95.0; 5.7; 12.64; 10.73; 0.12; 3048; 13.73; -8.72; 0.0; 76.4; 12.2; 62.6; 11.4;  ;  ;  ; 12.93; 108.5
06.08.2024 01:40:00; 96.6; 4.2; 95.2; 5.7; 12.63; 10.73; 0.12; 3088; 12.43; -8.73; 0.0; 76.4; 12.2; 62.6; 11.4;  ;  ;  ; 12.93; 108.5
06.08.2024 01:41:00; 96.6; 4.4; 95.6; 5.9; 12.63; 10.73; 0.16; 3032; 14.94; -8.74; 0.0; 76.4; 12.2; 62.6; 11.4;  ;  ;  ; 12.93; 108.5
06.08.2024 01:42:00; 96.6; 4.6; 96.2; 6.0; 12.63; 10.72; 0.14; 3053; 14.85; -8.76; 0.0; 76.4; 12.1; 62.6; 11.4;  ;  ;  ; 12.93; 108.5
06.08.2024 01:43:00; 96.6; 4.8; 96.2; 6.0; 12.63; 10.72; 0.07; 2916; 14.52; -8.77; 0.0; 76.4; 12.2; 62.6; 11.3;  ;  ;  ; 12.93; 108.5
06.08.2024 01:44:00; 96.6; 5.0; 96.2; 6.2; 12.62; 10.72; 0.11; 2911; 14.88; -8.78; 0.0; 76.4; 12.2; 62.6; 11.3;  ;  ;  ; 12.93; 108.5
06.08.2024 01:45:00; 96.6; 5.0; 95.7; 6.1; 12.62; 10.71; 0.08; 2880; 14.59; -8.80; 0.0; 76.4; 12.1; 62.6; 11.4;  ;  ;  ; 12.93; 108.5
06.08.2024 01:46:00; 96.6; 4.9; 95.1; 6.2; 12.62; 10.71; 0.09; 2942; 14.73; -8.81; 0.0; 76.4; 12.1; 62.6; 11.3;  ;  ;  ; 12.93; 108.5
06.08.2024 01:47:00; 96.6; 4.9; 95.2; 6.1; 12.61; 10.71; 0.08; 3100; 14.32; -8.82; 0.0; 76.4; 12.1; 62.6; 11.3;  ;  ;  ; 12.93; 108.5
06.08.2024 01:48:00; 96.6; 4.9; 95.6; 6.2; 12.61; 10.71; 0.06; 3150; 14.08; -8.84; 0.0; 76.4; 12.1; 62.4; 11.3;  ;  ;  ; 12.93; 108.5
06.08.2024 01:49:00; 96.6; 4.8; 95.4; 6.1; 12.61; 10.70; 0.06; 3256; 14.08; -8.85; 0.0; 76.4; 12.2; 62.4; 11.3;  ;  ;  ; 12.93; 108.5
06.08.2024 01:50:00; 96.6; 4.7; 95.0; 6.1; 12.61; 10.70; 0.08; 2437; 14.15; -8.86; 0.0; 76.4; 12.1; 62.4; 11.3;  ;  ;  ; 12.93; 108.5
06.08.2024 01:51:00; 96.6; 4.6; 94.8; 6.0; 12.60; 10.70; 0.08; 2331; 13.49; -8.88; 0.0; 76.4; 12.2; 62.4; 11.3;  ;  ;  ; 12.93; 108.5
06.08.2024 01:52:00; 96.6; 4.5; 94.6; 5.9; 12.60; 10.70; 0.07; 2374; 13.80; -8.89; 0.0; 76.4; 12.1; 62.4; 11.3;  ;  ;  ; 12.93; 108.5
06.08.2024 01:53:00; 96.6; 4.3; 95.0; 5.9; 12.59; 10.69; 0.09; 2465; 13.52; -8.90; 0.0; 76.4; 12.1; 62.4; 11.3;  ;  ;  ; 12.93; 108.5
06.08.2024 01:54:00; 96.6; 4.0; 95.2; 5.8; 12.59; 10.69; 0.11; 2382; 13.11; -8.92; 0.0; 76.4; 12.1; 62.4; 11.3;  ;  ;  ; 12.93; 108.5
06.08.2024 01:55:00; 96.6; 3.9; 95.1; 5.8; 12.59; 10.69; 0.13; 2505; 12.93; -8.92; 0.0; 76.4; 12.2; 62.4; 11.3;  ;  ;  ; 12.93; 108.5
06.08.2024 01:56:00; 96.6; 3.9; 95.7; 5.7; 12.58; 10.69; 0.11; 2475; 12.64; -8.94; 0.0; 76.4; 12.2; 62.4; 11.2;  ;  ;  ; 12.93; 108.5
06.08.2024 01:57:00; 96.6; 3.8; 93.7; 5.5; 12.58; 10.68; 0.05; 2695; 13.60; -8.95; 0.0; 76.4; 12.1; 62.4; 11.2;  ;  ;  ; 12.93; 108.5
06.08.2024 01:58:00; 96.6; 3.8; 94.1; 5.5; 12.58; 10.68; 0.06; 2683; 13.47; -8.96; 0.0; 76.4; 12.2; 62.4; 11.3;  ;  ;  ; 12.93; 108.5
06.08.2024 01:59:00; 96.6; 3.8; 94.8; 5.4; 12.57; 10.68; 0.05; 2789; 13.41; -8.97; 0.0; 76.4; 12.1; 62.4; 11.2;  ;  ;  ; 12.93; 108.5
06.08.2024 02:00:00; 96.6; 3.7; 94.6; 5.3; 12.57; 10.68; 0.06; 3013; 13.28; -8.98; 0.0; 76.4; 12.1; 62.4; 11.2;  ;  ;  ; 12.93; 108.5
06.08.2024 02:01:00; 96.6; 3.7; 95.1; 5.3; 12.57; 10.67; 0.06; 2712; 13.49; -9.00; 0.0; 76.4; 12.1; 62.4; 11.2;  ;  ;  ; 12.93; 108.5
06.08.2024 02:02:00; 96.6; 3.7; 95.2; 5.3; 12.57; 10.67; 0.09; 2555; 12.70; -9.01; 0.0; 76.4; 12.2; 62.4; 11.2;  ;  ;  ; 12.93; 108.5
06.08.2024 02:03:00; 96.6; 3.7; 95.6; 5.2; 12.56; 10.67; 0.04; 3270; 13.31; -9.01; 0.0; 76.4; 12.1; 62.4; 11.2;  ;  ;  ; 12.93; 108.5
06.08.2024 02:04:00; 96.6; 3.6; 95.9; 5.3; 12.56; 10.66; 0.06; 2804; 13.23; -9.03; 0.0; 76.4; 12.1; 62.4; 11.2;  ;  ;  ; 12.93; 108.5
06.08.2024 02:05:00; 96.6; 3.6; 96.2; 5.3; 12.56; 10.66; 0.04; 3352; 13.14; -9.04; 0.0; 76.4; 12.1; 62.4; 11.2;  ;  ;  ; 12.93; 108.5
06.08.2024 02:06:00; 96.6; 3.7; 96.2; 5.3; 12.55; 10.66; 0.09; 3459; 12.91; -9.05; 0.0; 76.4; 12.1; 62.4; 11.2;  ;  ;  ; 12.93; 108.5
06.08.2024 02:07:00; 96.6; 3.6; 96.2; 5.5; 12.55; 10.66; 0.05; 3031; 12.87; -9.06; 0.0; 76.4; 12.1; 62.4; 11.2;  ;  ;  ; 12.93; 108.5
